"iso2c","year","country","ccode1","frt","dfrt","lfrt","hrv_mean","dhrv_mean","lhrv_mean","obi3","lobi3","dobi3","obi_filled","lobi_filled","dobi_filled","infl","pubdebt_gdp","lpubdebtgdp","linfl","frt0425","dfrt0425","lfrt0425","spread","spread_pct","ltspreadus","newspread","newspreadl","dnewspread","ldnewspread","dpubdebtgdp","dinfl","lnewspreadl","yr1","yr2","yr3","yr4","yr5","yr6","yr7","yr8","yr9","yr10","yr11","yr12","yr13","yr14","yr15","yr16","yr17","yr18","yr19","yr20","yr21","yr22","lfrtxpub0425","lers","lpcgdpl","ldpcgdpl","advanced","advgrowth","us3mrate","ldfrt0425","ldpubdebtgdp","ldfrtxdpub0425","oecd","emu","pcgdp2005l","lpcgdp2005l","cgdpgrowth","ka_open","lka_open","lcgdpgrowth","s1name","dpcgdp2005l","dcgdpgrowth","dka_open","dfrtxdpub0425","lower_95","lower_90","median","upper_90","upper_95","ltratecov","dratecov","lltratecov","lnewspread","lfrtxdpub","lvix","loecdgrowth","doecdgrowth","dvix","_merge","dus3mrate","lus3mrate","dfrtxdpub","ldfrt","lfrtxlpub","country_growth","lcountry_growth","dcountry_growth","eurozone"
"AE",1990,"United Arab Emirates",696,-0.425000011920929,NA,NA,-0.906144310043888,0.0376789563596396,-0.873241482339395,NA,NA,NA,NA,NA,NA,0.600000023841858,6.51999998092651,7.09000015258789,NA,-0.414000004529953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,2.37923336029053,NA,2147483621,2.64712333679199,7.48999977111816,NA,NA,NA,0,0,10.7966213226318,NA,NA,NA,NA,NA,"United Arab Emirates",NA,NA,NA,NA,-0.492000013589859,-0.492000013589859,-0.425000011920929,-0.316000014543533,-0.275999993085861,NA,NA,NA,NA,NA,NA,3.91646099090576,-0.891098737716675,NA,3,NA,NA,NA,NA,NA,18.3279855121011,0.860081944630537,20.3095805888289,0
"AE",1991,"United Arab Emirates",696,-0.426999986171722,-0.00199997425079346,-0.425000011920929,-0.871825782264822,-0.0378731372019585,-0.906144310043888,NA,NA,NA,NA,NA,NA,5.5,8.23999977111816,6.51999998092651,0.600000023841858,-0.416000008583069,-0.00200000405311584,-0.414000004529953,NA,NA,NA,NA,NA,NA,NA,1.71999979019165,4.90000009536743,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.69928002357483,1,2.37495398521423,-0.00427937507629395,2147483621,1.37450575828552,5.38000011444092,NA,NA,NA,0,0,10.7505187988281,10.7966213226318,NA,NA,NA,NA,"United Arab Emirates",-0.0461025238037109,NA,NA,-0.00344000663608313,-0.492000013589859,-0.492000013589859,-0.426999986171722,-0.317999988794327,-0.282000005245209,NA,NA,NA,NA,-0.730999946594238,23.0599994659424,3.02536225318909,-1.78374373912811,-4.68999862670898,3,-2.10999965667725,7.48999977111816,-0.00343995518051088,NA,-2.77100014686584,0.860081944630537,3.34494487252299,-0.742871115247468,0
"AE",1992,"United Arab Emirates",696,-0.428000003099442,-0.00100001692771912,-0.426999986171722,-0.873309607135889,0.00170197406552108,-0.871825782264822,NA,NA,NA,NA,NA,NA,4.26999998092651,9.14000034332275,8.23999977111816,5.5,-0.41499999165535,0.00100001692771912,-0.416000008583069,NA,NA,NA,NA,NA,NA,NA,0.90000057220459,-1.23000001907349,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.42783999443054,1,2.3730309009552,-0.0019230842590332,2147483621,1.13772594928741,3.4300000667572,-0.00200000405311584,1.71999979019165,-0.00344000663608313,0,0,10.7298631668091,10.7505187988281,NA,NA,NA,NA,"United Arab Emirates",-0.020655632019043,NA,NA,0.000900015817023814,-0.483999997377396,-0.486000001430511,-0.428000003099442,-0.312999993562698,-0.273999989032745,NA,NA,NA,NA,-0.384300231933594,18.3700008392334,1.24161851406097,0.805625557899475,-2.92000102996826,3,-1.95000004768372,5.38000011444092,-0.000900015817023814,-0.00199997425079346,-3.51847982406616,3.34494487252299,1.2611909522048,1.65221128226094,0
"AE",1993,"United Arab Emirates",696,-0.430000007152557,-0.00200000405311584,-0.428000003099442,-0.874682914818734,0.00157253243480137,-0.873309607135889,NA,NA,NA,NA,NA,NA,5.26999998092651,9.14999961853027,9.14000034332275,4.26999998092651,-0.416000008583069,-0.00100001692771912,-0.41499999165535,NA,NA,NA,NA,NA,NA,NA,0.00999927520751953,1,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.79310011863708,1,2.36931395530701,-0.00371694564819336,2147483621,0.748088300228119,3,0.00100001692771912,0.90000057220459,0.000900015817023814,0,0,10.690055847168,10.7298631668091,NA,NA,NA,NA,"United Arab Emirates",-0.0398073196411133,NA,NA,-9.99944404611597e-06,-0.493999987840652,-0.493000000715256,-0.430000007152557,-0.319999992847443,-0.284999996423721,NA,NA,NA,NA,-0.00427968986332417,15.4499998092651,2.04724407196045,-0.756426692008972,-2.76000022888184,3,-0.430000066757202,3.4300000667572,-1.99985915969592e-05,-0.00100001692771912,-3.91192007064819,1.2611909522048,6.89614854507168,-0.817116620391522,0
"AE",1994,"United Arab Emirates",696,-0.432000011205673,-0.00200000405311584,-0.430000007152557,-0.9130015227662,0.0438085702810457,-0.874682914818734,NA,NA,NA,NA,NA,NA,5.69999980926514,9.14000034332275,9.14999961853027,5.26999998092651,-0.416999995708466,-0.000999987125396729,-0.416000008583069,NA,NA,NA,NA,NA,NA,NA,-0.00999927520751953,0.429999828338623,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.80639982223511,1,2.37077903747559,0.0014650821685791,2147483621,3.32787466049194,4.25,-0.00100001692771912,0.00999927520751953,-9.99944404611597e-06,0,0,10.7057294845581,10.690055847168,NA,NA,NA,NA,"United Arab Emirates",0.0156736373901367,NA,NA,9.99914664134849e-06,-0.493000000715256,-0.5,-0.432000011205673,-0.328000009059906,-0.282000005245209,NA,NA,NA,NA,0.00429968861863017,12.6899995803833,1.29081737995148,1.91920053958893,1.24000072479248,3,1.25,3,1.99985915969592e-05,-0.00200000405311584,-3.93449997901917,6.89614854507168,6.68788647127094,0.0311401927492891,0
"AE",1995,"United Arab Emirates",696,-0.432000011205673,0,-0.432000011205673,-0.878657985916244,-0.0376160783893352,-0.9130015227662,NA,NA,NA,NA,NA,NA,4.32999992370605,8.55000019073486,9.14000034332275,5.69999980926514,-0.416999995708466,0,-0.416999995708466,NA,NA,NA,NA,NA,NA,NA,-0.590000152587891,-1.36999988555908,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.81138014793396,1,2.37216663360596,0.00138759613037109,0,3.10880708694458,5.48999977111816,-0.000999987125396729,-0.00999927520751953,9.99914664134849e-06,0,0,10.7205944061279,10.7057294845581,NA,NA,NA,NA,"United Arab Emirates",0.0148649215698242,NA,NA,0,-0.497000008821487,-0.5,-0.432000011205673,-0.32600000500679,-0.284000009298325,NA,NA,NA,NA,0.25488007068634,13.9300003051758,3.21001791954041,-0.426798105239868,-1.53999996185303,3,1.23999977111816,4.25,0,-0.00200000405311584,-3.94848036766052,6.68788647127094,5.79840405138741,0.15340124834362,0
"AE",1996,"United Arab Emirates",696,-0.430999994277954,0.00100001692771912,-0.432000011205673,-0.915192809869762,0.0415802559575212,-0.878657985916244,NA,NA,NA,NA,NA,NA,2.98000001907349,5.90000009536743,8.55000019073486,4.32999992370605,-0.416000008583069,0.000999987125396729,-0.416999995708466,NA,NA,NA,NA,NA,NA,NA,-2.65000009536743,-1.34999990463257,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.56535005569458,1,2.37260127067566,0.000434637069702148,0,2.62135052680969,5.01000022888184,0,-0.590000152587891,0,0,0,10.7252550125122,10.7205944061279,NA,NA,NA,NA,"United Arab Emirates",0.00466060638427734,NA,NA,-0.00264996592886746,-0.497000008821487,-0.497000008821487,-0.430999994277954,-0.321000009775162,-0.282999992370605,NA,NA,NA,NA,1.14480006694794,12.3900003433228,2.78321981430054,0.120951652526855,4.05000019073486,3,-0.479999542236328,5.48999977111816,-0.00265004485845566,0,-3.69360017776489,5.79840405138741,8.19039865220306,-0.292048617215018,0
"AE",1997,"United Arab Emirates",696,-0.428999990224838,0.00200000405311584,-0.430999994277954,-0.910788233118209,-0.00481273093937447,-0.915192809869762,NA,NA,NA,NA,NA,NA,2.97000002861023,4.84000015258789,5.90000009536743,2.98000001907349,-0.416999995708466,-0.000999987125396729,-0.416000008583069,NA,NA,NA,NA,NA,NA,NA,-1.05999994277954,-0.00999999046325684,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.45440006256104,1,2.37486481666565,0.00226354598999023,0,3.36216759681702,5.05999994277954,0.000999987125396729,-2.65000009536743,-0.00264996592886746,0,0,10.7495594024658,10.7252550125122,NA,NA,NA,NA,"United Arab Emirates",0.0243043899536133,NA,NA,0.00105998630169779,-0.492000013589859,-0.495000004768372,-0.428999990224838,-0.321000009775162,-0.277999997138977,NA,NA,NA,NA,0.456859976053238,16.4400005340576,2.90417146682739,0.534695386886597,5.92000007629395,3,0.0499997138977051,5.01000022888184,-0.00212000426836312,0.00100001692771912,-2.54290008544922,8.19039865220306,0.291994343877917,27.049853786303,0
"AE",1998,"United Arab Emirates",696,-0.430000007152557,-0.00100001692771912,-0.428999990224838,-0.911626140782404,0.000919980774593917,-0.910788233118209,NA,NA,NA,NA,NA,NA,1.99000000953674,7.1399998664856,4.84000015258789,2.97000002861023,-0.416000008583069,0.000999987125396729,-0.416999995708466,NA,NA,NA,NA,NA,NA,NA,2.29999971389771,-0.980000019073486,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.01828002929688,1,2.37010979652405,-0.00475502014160156,0,3.08352494239807,4.78000020980835,-0.000999987125396729,-1.05999994277954,0.00105998630169779,0,0,10.6985673904419,10.7495594024658,NA,NA,NA,NA,"United Arab Emirates",-0.0509920120239258,NA,NA,0.00229997001588345,-0.486000001430511,-0.495000004768372,-0.430000007152557,-0.319999992847443,-0.270000010728836,NA,NA,NA,NA,-0.986699879169464,22.3600006103516,3.43886685371399,-0.819497346878052,3.23999977111816,3,-0.279999732971191,5.05999994277954,-0.00230003870092332,0.00200000405311584,-2.07635998725891,0.291994343877917,2.90221364978895,-0.899389094286993,0
"AE",1999,"United Arab Emirates",696,-0.428999990224838,0.00100001692771912,-0.430000007152557,-0.870985131224144,-0.0445807856314648,-0.911626140782404,NA,NA,NA,NA,NA,NA,2.09999990463257,4.82000017166138,7.1399998664856,1.99000000953674,-0.41499999165535,0.00100001692771912,-0.416000008583069,NA,NA,NA,NA,NA,NA,NA,-2.31999969482422,0.109999895095825,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-2.97024011611938,1,2.36814165115356,-0.0019681453704834,0,3.35469174385071,4.6399998664856,0.000999987125396729,2.29999971389771,0.00229997001588345,0,0,10.6775302886963,10.6985673904419,NA,NA,NA,NA,"United Arab Emirates",-0.0210371017456055,NA,NA,-0.00232003885321319,-0.493000000715256,-0.497000008821487,-0.428999990224838,-0.323000013828278,-0.28099998831749,NA,NA,NA,NA,0.997599899768829,25.6000003814697,2.61936950683594,0.808769941329956,-1.22999954223633,3,-0.140000343322754,4.78000020980835,-0.00232003885321319,-0.00100001692771912,-3.07019996643066,2.90221364978895,10.8527042037786,-0.732581521131067,0
"AE",2000,"United Arab Emirates",696,-0.428000003099442,0.000999987125396729,-0.428999990224838,-0.855806189923474,-0.0174273254003047,-0.870985131224144,NA,NA,NA,NA,NA,NA,1.35000002384186,3.08999991416931,4.82000017166138,2.09999990463257,-0.416000008583069,-0.00100001692771912,-0.41499999165535,NA,NA,NA,NA,NA,NA,NA,-1.73000025749207,-0.74999988079071,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-2.00029993057251,1,2.37357664108276,0.00543498992919922,0,4.12122297286987,5.82000017166138,0.00100001692771912,-2.31999969482422,-0.00232003885321319,0,0,10.7357225418091,10.6775302886963,NA,NA,NA,NA,"United Arab Emirates",0.058192253112793,NA,NA,0.00173002958763391,-0.497000008821487,-0.5,-0.428000003099442,-0.323000013828278,-0.282000005245209,NA,NA,NA,NA,0.742170095443726,24.3700008392334,3.42813944816589,0.480717182159424,-1.05000114440918,3,1.18000030517578,4.6399998664856,-0.00172997801564634,0.00100001692771912,-2.06778001785278,10.8527042037786,1.39908502781832,6.75700117433312,0
"AE",2001,"United Arab Emirates",696,-0.428000003099442,0,-0.428000003099442,-0.860838672967787,0.0058804003798611,-0.855806189923474,NA,NA,NA,NA,NA,NA,2.79999995231628,2.69000005722046,3.08999991416931,1.35000002384186,-0.41499999165535,0.00100001692771912,-0.416000008583069,NA,NA,NA,NA,NA,NA,NA,-0.399999856948853,1.44999992847443,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.28543996810913,1,2.37166976928711,-0.0019068717956543,0,1.98605704307556,3.39000010490417,-0.00100001692771912,-1.73000025749207,0.00173002958763391,0,0,10.7152690887451,10.7357225418091,NA,NA,NA,NA,"United Arab Emirates",-0.0204534530639648,NA,NA,-0.000400006625568494,-0.490000009536743,-0.495999991893768,-0.428000003099442,-0.321000009775162,-0.27700001001358,NA,NA,NA,NA,0.171199932694435,23.3199996948242,3.90885663032532,-2.48785781860352,2.43000030517578,3,-2.4300000667572,5.82000017166138,0,0.000999987125396729,-1.3225200176239,1.39908502781832,2.43345681395483,-0.425062725668618,0
"AE",2002,"United Arab Emirates",696,-0.426999986171722,0.00100001692771912,-0.428000003099442,-0.886174702796153,0.0294317978780141,-0.860838672967787,NA,NA,NA,NA,NA,NA,2.92000007629395,3.58999991416931,2.69000005722046,2.79999995231628,-0.41499999165535,0,-0.41499999165535,NA,NA,NA,NA,NA,NA,NA,0.899999856948853,0.120000123977661,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.11635005474091,1,2.37121558189392,-0.000454187393188477,0,1.781489610672,1.60000002384186,0.00100001692771912,-0.399999856948853,-0.000400006625568494,0,0,10.7104043960571,10.7152690887451,NA,NA,NA,NA,"United Arab Emirates",-0.00486469268798828,NA,NA,0,-0.486000001430511,-0.486000001430511,-0.426999986171722,-0.308999985456467,-0.272000014781952,NA,NA,NA,NA,-0.385199934244156,25.75,1.42099869251251,0.118964552879333,1.54000091552734,3,-1.79000008106232,3.39000010490417,0.000900015118531883,0,-1.15131998062134,2.43345681395483,8.80054081702856,-0.723487810062056,0
"AE",2003,"United Arab Emirates",696,-0.425999999046326,0.000999987125396729,-0.426999986171722,-0.885579002226078,-0.000672215724727254,-0.886174702796153,NA,NA,NA,NA,NA,NA,3.11999988555908,4.40000009536743,3.58999991416931,2.92000007629395,-0.41499999165535,0,-0.41499999165535,NA,NA,NA,NA,NA,NA,NA,0.81000018119812,0.199999809265137,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.4898499250412,1,2.37496829032898,0.00375270843505859,0,1.72199189662933,1.00999999046326,0,0.899999856948853,0,0,0,10.7506723403931,10.7104043960571,NA,NA,NA,NA,"United Arab Emirates",0.0402679443359375,NA,NA,0,-0.492000013589859,-0.490000009536743,-0.425999999046326,-0.316000014543533,-0.282000005245209,NA,NA,NA,NA,-0.345870077610016,27.2900009155273,1.53996324539185,0.494985342025757,-5.31000137329102,3,-0.590000033378601,1.60000002384186,0.000809989753179252,0.00100001692771912,-1.53292989730835,8.80054081702856,9.56643664256454,-0.0800607221008742,0
