"country","iso2c","year","lower_95","lower_90","median","upper_90","upper_95"
"Kuwait","KW","1995",-0.361,-0.348,-0.225,-0.091,-0.054
"Kuwait","KW","1996",-0.346,-0.327,-0.202,-0.057,-0.017
"Kuwait","KW","1997",-0.349,-0.325,-0.195,-0.045,-0.003
"Kuwait","KW","1998",-0.348,-0.338,-0.206,-0.077,-0.027
"Kuwait","KW","1999",-0.368,-0.359,-0.238,-0.129,-0.088
"Kuwait","KW","2000",-0.4,-0.384,-0.295,-0.202,-0.183
"Kuwait","KW","2001",-0.421,-0.418,-0.317,-0.239,-0.213
"Kuwait","KW","2002",-0.416,-0.402,-0.323,-0.237,-0.224
"Kuwait","KW","2003",-0.414,-0.404,-0.325,-0.245,-0.225
"Kuwait","KW","2004",-0.42,-0.416,-0.326,-0.251,-0.225
"Kuwait","KW","2005",-0.409,-0.402,-0.317,-0.23,-0.209
"Kuwait","KW","2006",-0.413,-0.401,-0.321,-0.245,-0.224
"Kuwait","KW","2007",-0.418,-0.401,-0.326,-0.244,-0.23
"Kuwait","KW","2008",-0.418,-0.413,-0.324,-0.253,-0.231
"Kuwait","KW","2009",-0.418,-0.411,-0.327,-0.251,-0.228
"Kuwait","KW","2010",-0.419,-0.408,-0.327,-0.245,-0.23
"Kuwait","KW","2011",-0.425,-0.411,-0.326,-0.244,-0.228
"Luxembourg","LU","1990",-0.381,-0.363,-0.193,-0.012,0.04
"Luxembourg","LU","1991",-0.367,-0.352,-0.218,-0.06,-0.006
"Luxembourg","LU","1992",-0.402,-0.384,-0.274,-0.152,-0.115
"Luxembourg","LU","1993",-0.519,-0.487,-0.406,-0.331,-0.331
"Luxembourg","LU","1994",-0.471,-0.464,-0.394,-0.331,-0.313
"Luxembourg","LU","1995",-0.403,-0.392,-0.284,-0.166,-0.134
"Luxembourg","LU","1996",-0.406,-0.378,-0.263,-0.119,-0.099
"Luxembourg","LU","1997",-0.424,-0.407,-0.308,-0.193,-0.177
"Luxembourg","LU","1998",-0.63,-0.609,-0.491,-0.385,-0.361
"Luxembourg","LU","1999",-0.561,-0.534,-0.445,-0.355,-0.346
"Luxembourg","LU","2000",-0.433,-0.414,-0.343,-0.254,-0.25
"Luxembourg","LU","2001",-0.426,-0.413,-0.332,-0.243,-0.224
"Luxembourg","LU","2002",-0.427,-0.423,-0.325,-0.248,-0.22
"Luxembourg","LU","2003",-0.409,-0.403,-0.302,-0.203,-0.178
"Luxembourg","LU","2004",-0.406,-0.387,-0.275,-0.163,-0.135
"Luxembourg","LU","2005",-0.428,-0.407,-0.321,-0.226,-0.217
"Luxembourg","LU","2006",-0.425,-0.421,-0.33,-0.254,-0.228
"Luxembourg","LU","2007",-0.425,-0.422,-0.329,-0.253,-0.223
"Luxembourg","LU","2008",-0.42,-0.41,-0.326,-0.239,-0.217
"Luxembourg","LU","2009",-0.405,-0.384,-0.292,-0.185,-0.167
"Luxembourg","LU","2010",-0.379,-0.357,-0.22,-0.083,-0.051
"Luxembourg","LU","2011",-0.369,-0.354,-0.206,-0.03,0.027
"Macao SAR, China","MO","1990",-0.369,-0.349,-0.239,-0.132,-0.105
"Macao SAR, China","MO","1991",-0.368,-0.343,-0.241,-0.132,-0.113
"Macao SAR, China","MO","1992",-0.367,-0.342,-0.245,-0.142,-0.124
"Macao SAR, China","MO","1993",-0.367,-0.348,-0.249,-0.156,-0.135
"Macao SAR, China","MO","1994",-0.368,-0.348,-0.256,-0.163,-0.145
"Macao SAR, China","MO","1995",-0.368,-0.353,-0.269,-0.177,-0.158
"Macao SAR, China","MO","1996",-0.38,-0.365,-0.28,-0.195,-0.177
"Macao SAR, China","MO","1997",-0.381,-0.364,-0.286,-0.201,-0.189
"Macao SAR, China","MO","1998",-0.385,-0.372,-0.297,-0.219,-0.202
"Macao SAR, China","MO","1999",-0.393,-0.386,-0.311,-0.239,-0.222
"Macao SAR, China","MO","2000",-0.408,-0.395,-0.325,-0.252,-0.242
"Macao SAR, China","MO","2001",-0.419,-0.409,-0.34,-0.271,-0.259
"Macao SAR, China","MO","2002",-0.43,-0.415,-0.348,-0.278,-0.27
"Macao SAR, China","MO","2003",-0.43,-0.42,-0.351,-0.285,-0.274
"Macao SAR, China","MO","2004",-0.433,-0.419,-0.353,-0.287,-0.276
"Macao SAR, China","MO","2005",-0.43,-0.416,-0.354,-0.284,-0.275
"Macao SAR, China","MO","2006",-0.431,-0.418,-0.354,-0.285,-0.275
"Macao SAR, China","MO","2007",-0.433,-0.421,-0.356,-0.287,-0.279
"Macao SAR, China","MO","2008",-0.435,-0.422,-0.356,-0.289,-0.28
"Macao SAR, China","MO","2009",-0.431,-0.421,-0.355,-0.289,-0.277
"Macao SAR, China","MO","2010",-0.435,-0.423,-0.355,-0.287,-0.278
"Macao SAR, China","MO","2011",-0.437,-0.424,-0.354,-0.287,-0.275
"Malta","MT","1990",-0.268,-0.241,-0.115,0.028,0.061
"Malta","MT","1991",-0.268,-0.247,-0.114,0.02,0.057
"Malta","MT","1992",-0.258,-0.253,-0.113,0.009,0.051
"Malta","MT","1993",-0.275,-0.24,-0.112,0.023,0.039
"Malta","MT","1994",-0.253,-0.235,-0.114,0.027,0.067
"Malta","MT","1995",-0.276,-0.233,-0.113,0.026,0.031
"Malta","MT","1996",-0.287,-0.237,-0.115,0.017,0.029
"Malta","MT","1997",-0.261,-0.235,-0.114,0.015,0.055
"Malta","MT","1998",-0.255,-0.23,-0.113,0.018,0.05
"Malta","MT","1999",-0.261,-0.234,-0.113,0.016,0.05
"Malta","MT","2000",-0.282,-0.231,-0.114,0.016,0.021
"Malta","MT","2001",-0.282,-0.232,-0.114,0.011,0.016
"Malta","MT","2002",-0.259,-0.247,-0.116,-0.005,0.02
"Malta","MT","2003",-0.263,-0.229,-0.116,0.011,0.022
"Malta","MT","2004",-0.251,-0.244,-0.117,-0.01,0.021
"Malta","MT","2005",-0.263,-0.252,-0.121,-0.01,0.023
"Malta","MT","2006",-0.27,-0.238,-0.122,0.005,0.019
"Malta","MT","2007",-0.249,-0.233,-0.123,-0.002,0.028
"Malta","MT","2008",-0.254,-0.236,-0.12,-0.002,0.029
"Malta","MT","2009",-0.253,-0.244,-0.121,0.007,0.044
"Malta","MT","2010",-0.251,-0.243,-0.123,0.007,0.048
"Malta","MT","2011",-0.273,-0.242,-0.124,0.018,0.046
"Mexico","MX","1990",-0.363,-0.35,-0.238,-0.119,-0.083
"Mexico","MX","1991",-0.353,-0.342,-0.238,-0.123,-0.088
"Mexico","MX","1992",-0.355,-0.346,-0.24,-0.13,-0.102
"Mexico","MX","1993",-0.354,-0.335,-0.244,-0.128,-0.111
"Mexico","MX","1994",-0.356,-0.348,-0.25,-0.155,-0.126
"Mexico","MX","1995",-0.363,-0.349,-0.26,-0.167,-0.144
"Mexico","MX","1996",-0.368,-0.352,-0.272,-0.181,-0.166
"Mexico","MX","1997",-0.376,-0.364,-0.288,-0.211,-0.189
"Mexico","MX","1998",-0.395,-0.38,-0.302,-0.234,-0.22
"Mexico","MX","1999",-0.398,-0.388,-0.312,-0.244,-0.228
"Mexico","MX","2000",-0.401,-0.39,-0.32,-0.247,-0.231
"Mexico","MX","2001",-0.413,-0.392,-0.326,-0.245,-0.241
"Mexico","MX","2002",-0.413,-0.403,-0.329,-0.258,-0.244
"Mexico","MX","2003",-0.412,-0.4,-0.332,-0.258,-0.245
"Mexico","MX","2004",-0.413,-0.402,-0.331,-0.259,-0.244
"Mexico","MX","2005",-0.41,-0.401,-0.333,-0.262,-0.246
"Mexico","MX","2006",-0.414,-0.401,-0.332,-0.263,-0.25
"Mexico","MX","2007",-0.411,-0.404,-0.332,-0.264,-0.247
"Mexico","MX","2008",-0.408,-0.404,-0.334,-0.265,-0.244
"Mexico","MX","2009",-0.411,-0.408,-0.333,-0.267,-0.246
"Mexico","MX","2010",-0.41,-0.407,-0.332,-0.265,-0.244
"Mexico","MX","2011",-0.418,-0.407,-0.332,-0.26,-0.244
"Morocco","MA","1990",-0.444,-0.432,-0.366,-0.301,-0.29
"Morocco","MA","1991",-0.397,-0.354,-0.209,-0.019,0.026
"Morocco","MA","1992",-0.33,-0.308,-0.12,0.111,0.18
"Morocco","MA","1993",-0.286,-0.273,-0.06,0.195,0.282
"Morocco","MA","1994",-0.272,-0.246,-0.027,0.254,0.324
"Morocco","MA","1995",-0.269,-0.25,-0.009,0.246,0.33
"Morocco","MA","1996",-0.267,-0.223,0,0.253,0.311
"Morocco","MA","1997",-0.289,-0.249,-0.016,0.22,0.285
"Morocco","MA","1998",-0.251,-0.229,-0.016,0.235,0.305
"Morocco","MA","1999",-0.262,-0.223,-0.004,0.247,0.295
"Morocco","MA","2000",-0.232,-0.217,0.012,0.259,0.339
"Morocco","MA","2001",-0.225,-0.195,0.026,0.303,0.373
"Morocco","MA","2002",-0.233,-0.189,0.036,0.308,0.373
"Morocco","MA","2003",-0.237,-0.174,0.058,0.339,0.385
"Morocco","MA","2004",-0.216,-0.205,0.065,0.333,0.422
"Morocco","MA","2005",-0.236,-0.2,0.069,0.331,0.403
"Morocco","MA","2006",-0.219,-0.217,0.05,0.313,0.417
"Morocco","MA","2007",-0.232,-0.214,0.026,0.292,0.371
"Morocco","MA","2008",-0.244,-0.219,0.013,0.272,0.34
"Morocco","MA","2009",-0.257,-0.223,-0.01,0.265,0.334
"Morocco","MA","2010",-0.289,-0.254,-0.034,0.236,0.304
"Morocco","MA","2011",-0.323,-0.279,-0.039,0.246,0.296
"Netherlands","NL","1990",0.204,0.361,1.036,1.875,2.051
"Netherlands","NL","1991",0.319,0.36,1.064,1.763,1.977
"Netherlands","NL","1992",0.308,0.451,1.026,1.72,1.844
"Netherlands","NL","1993",0.322,0.365,0.967,1.583,1.764
"Netherlands","NL","1994",0.248,0.276,0.876,1.452,1.664
"Netherlands","NL","1995",0.154,0.247,0.742,1.363,1.479
"Netherlands","NL","1996",-0.013,0.048,0.515,1.06,1.223
"Netherlands","NL","1997",-0.255,-0.161,0.188,0.656,0.718
"Netherlands","NL","1998",-0.507,-0.484,-0.412,-0.329,-0.323
"Netherlands","NL","1999",-0.48,-0.463,-0.395,-0.326,-0.32
"Netherlands","NL","2000",-0.34,-0.316,-0.023,0.292,0.398
"Netherlands","NL","2001",-0.281,-0.236,0.133,0.553,0.661
"Netherlands","NL","2002",-0.25,-0.189,0.221,0.657,0.77
"Netherlands","NL","2003",-0.224,-0.195,0.248,0.686,0.813
"Netherlands","NL","2004",-0.262,-0.189,0.272,0.72,0.832
"Netherlands","NL","2005",-0.231,-0.184,0.281,0.747,0.871
"Netherlands","NL","2006",-0.232,-0.146,0.279,0.759,0.844
"Netherlands","NL","2007",-0.207,-0.142,0.272,0.716,0.822
"Netherlands","NL","2008",-0.221,-0.187,0.235,0.664,0.784
"Netherlands","NL","2009",-0.254,-0.222,0.177,0.579,0.706
"Netherlands","NL","2010",-0.304,-0.231,0.145,0.559,0.644
"Netherlands","NL","2011",-0.314,-0.277,0.13,0.604,0.73
"New Zealand","NZ","1990",-0.199,-0.168,0.284,0.675,0.798
"New Zealand","NZ","1991",-0.151,-0.116,0.278,0.654,0.761
"New Zealand","NZ","1992",-0.157,-0.084,0.279,0.64,0.722
"New Zealand","NZ","1993",-0.131,-0.083,0.269,0.601,0.694
"New Zealand","NZ","1994",-0.152,-0.076,0.247,0.593,0.649
"New Zealand","NZ","1995",-0.155,-0.115,0.211,0.552,0.664
"New Zealand","NZ","1996",-0.174,-0.152,0.179,0.504,0.609
"New Zealand","NZ","1997",-0.19,-0.169,0.13,0.426,0.516
"New Zealand","NZ","1998",-0.26,-0.236,0.071,0.335,0.427
"New Zealand","NZ","1999",-0.255,-0.231,0.056,0.326,0.407
"New Zealand","NZ","2000",-0.27,-0.22,0.062,0.347,0.412
"New Zealand","NZ","2001",-0.242,-0.201,0.067,0.383,0.452
"New Zealand","NZ","2002",-0.259,-0.218,0.06,0.376,0.471
"New Zealand","NZ","2003",-0.271,-0.219,0.057,0.363,0.423
"New Zealand","NZ","2004",-0.274,-0.24,0.036,0.343,0.426
"New Zealand","NZ","2005",-0.325,-0.248,0.035,0.355,0.388
"New Zealand","NZ","2006",-0.294,-0.255,0.017,0.309,0.38
"New Zealand","NZ","2007",-0.305,-0.269,-0.016,0.263,0.334
"New Zealand","NZ","2008",-0.325,-0.293,-0.044,0.205,0.299
"New Zealand","NZ","2009",-0.335,-0.319,-0.112,0.124,0.2
"New Zealand","NZ","2010",-0.403,-0.387,-0.238,-0.067,-0.009
"New Zealand","NZ","2011",-0.806,-0.744,-0.566,-0.413,-0.39
"Nigeria","NG","1990",-0.209,-0.165,0.041,0.277,0.357
"Nigeria","NG","1991",-0.187,-0.169,0.039,0.261,0.352
"Nigeria","NG","1992",-0.186,-0.156,0.036,0.248,0.322
"Nigeria","NG","1993",-0.186,-0.157,0.024,0.226,0.287
"Nigeria","NG","1994",-0.191,-0.155,0.014,0.218,0.261
"Nigeria","NG","1995",-0.207,-0.166,0.008,0.203,0.252
"Nigeria","NG","1996",-0.196,-0.17,0.005,0.188,0.241
"Nigeria","NG","1997",-0.204,-0.17,-0.001,0.185,0.236
"Nigeria","NG","1998",-0.196,-0.184,-0.004,0.17,0.223
"Nigeria","NG","1999",-0.202,-0.16,-0.003,0.185,0.215
"Nigeria","NG","2000",-0.188,-0.174,-0.002,0.171,0.23
"Nigeria","NG","2001",-0.187,-0.164,-0.004,0.181,0.235
"Nigeria","NG","2002",-0.192,-0.162,0.001,0.188,0.234
"Nigeria","NG","2003",-0.185,-0.17,0.013,0.187,0.241
"Nigeria","NG","2004",-0.203,-0.17,0.01,0.19,0.244
"Nigeria","NG","2005",-0.194,-0.172,0.016,0.196,0.247
"Nigeria","NG","2006",-0.184,-0.162,0.016,0.196,0.241
"Nigeria","NG","2007",-0.19,-0.161,0.011,0.203,0.248
"Nigeria","NG","2008",-0.196,-0.164,0.01,0.215,0.245
"Nigeria","NG","2009",-0.191,-0.184,0.011,0.204,0.267
"Nigeria","NG","2010",-0.197,-0.19,0.007,0.209,0.285
"Nigeria","NG","2011",-0.22,-0.209,0.009,0.208,0.282
"Norway","NO","1990",-0.158,-0.032,0.71,1.431,1.611
"Norway","NO","1991",-0.056,0.098,0.703,1.435,1.558
"Norway","NO","1992",-0.01,0.044,0.712,1.388,1.561
"Norway","NO","1993",0.011,0.118,0.783,1.446,1.617
"Norway","NO","1994",0.011,0.179,0.864,1.576,1.707
"Norway","NO","1995",0.2,0.286,1.065,1.761,1.962
"Norway","NO","1996",0.271,0.419,1.168,1.977,2.138
"Norway","NO","1997",0.413,0.515,1.264,2.118,2.363
"Norway","NO","1998",0.378,0.457,1.403,2.253,2.519
"Norway","NO","1999",0.599,0.681,1.561,2.541,2.869
"Norway","NO","2000",0.767,0.829,1.846,3.013,3.362
"Norway","NO","2001",0.769,0.93,2.021,3.285,3.638
"Norway","NO","2002",0.732,0.895,2.04,3.352,3.731
"Norway","NO","2003",0.733,0.825,1.927,3.318,3.692
"Norway","NO","2004",0.433,0.585,1.696,2.903,3.269
"Norway","NO","2005",0.091,0.365,1.319,2.47,2.685
"Norway","NO","2006",-0.143,-0.016,0.64,1.492,1.727
"Norway","NO","2007",-0.69,-0.64,-0.515,-0.379,-0.379
"Norway","NO","2008",-0.712,-0.679,-0.533,-0.405,-0.383
"Norway","NO","2009",-0.736,-0.689,-0.541,-0.406,-0.394
"Norway","NO","2010",-1.419,-1.272,-0.851,-0.494,-0.467
"Norway","NO","2011",-1.642,-1.467,-0.919,-0.514,-0.476
"Oman","OM","1990",-0.536,-0.516,-0.429,-0.348,-0.337
"Oman","OM","1991",-0.52,-0.503,-0.423,-0.344,-0.331
"Oman","OM","1992",-0.517,-0.502,-0.424,-0.345,-0.329
"Oman","OM","1993",-0.525,-0.504,-0.421,-0.344,-0.337
"Oman","OM","1994",-0.523,-0.512,-0.42,-0.35,-0.335
"Oman","OM","1995",-0.518,-0.508,-0.421,-0.35,-0.332
"Oman","OM","1996",-0.52,-0.497,-0.419,-0.342,-0.334
"Oman","OM","1997",-0.518,-0.496,-0.421,-0.341,-0.332
"Oman","OM","1998",-0.519,-0.496,-0.421,-0.341,-0.33
"Oman","OM","1999",-0.516,-0.495,-0.419,-0.342,-0.336
"Oman","OM","2000",-0.505,-0.489,-0.416,-0.339,-0.328
"Oman","OM","2001",-0.49,-0.477,-0.403,-0.336,-0.323
"Oman","OM","2002",-0.415,-0.406,-0.318,-0.234,-0.211
"Oman","OM","2003",-0.379,-0.364,-0.268,-0.159,-0.131
"Oman","OM","2004",-0.358,-0.336,-0.228,-0.101,-0.074
"Oman","OM","2005",-0.334,-0.316,-0.199,-0.06,-0.016
"Oman","OM","2006",-0.327,-0.305,-0.177,-0.03,0.008
"Oman","OM","2007",-0.315,-0.298,-0.159,-0.007,0.047
"Oman","OM","2008",-0.307,-0.292,-0.145,0.017,0.07
"Oman","OM","2009",-0.303,-0.287,-0.134,0.033,0.088
"Oman","OM","2010",-0.314,-0.285,-0.128,0.046,0.095
"Oman","OM","2011",-0.324,-0.301,-0.127,0.049,0.112
"Panama","PA","1990",-0.25,-0.214,-0.068,0.115,0.138
"Panama","PA","1991",-0.256,-0.216,-0.07,0.087,0.116
"Panama","PA","1992",-0.244,-0.203,-0.071,0.09,0.11
"Panama","PA","1993",-0.233,-0.208,-0.076,0.08,0.121
"Panama","PA","1994",-0.234,-0.223,-0.076,0.075,0.108
"Panama","PA","1995",-0.229,-0.203,-0.075,0.08,0.109
"Panama","PA","1996",-0.256,-0.241,-0.073,0.061,0.098
"Panama","PA","1997",-0.229,-0.204,-0.072,0.083,0.113
"Panama","PA","1998",-0.241,-0.218,-0.071,0.07,0.103
"Panama","PA","1999",-0.238,-0.233,-0.072,0.058,0.102
"Panama","PA","2000",-0.224,-0.213,-0.07,0.066,0.108
"Panama","PA","2001",-0.224,-0.219,-0.071,0.064,0.113
"Panama","PA","2002",-0.224,-0.215,-0.07,0.069,0.118
"Panama","PA","2003",-0.214,-0.21,-0.066,0.078,0.134
"Panama","PA","2004",-0.214,-0.194,-0.065,0.093,0.134
"Panama","PA","2005",-0.223,-0.196,-0.066,0.095,0.131
"Panama","PA","2006",-0.224,-0.2,-0.066,0.094,0.13
"Panama","PA","2007",-0.253,-0.2,-0.066,0.112,0.123
"Panama","PA","2008",-0.243,-0.212,-0.066,0.102,0.129
"Panama","PA","2009",-0.243,-0.237,-0.067,0.085,0.133
"Panama","PA","2010",-0.237,-0.222,-0.067,0.1,0.139
"Panama","PA","2011",-0.238,-0.222,-0.068,0.099,0.149
"Peru","PE","1990",-0.182,-0.086,0.487,1.01,1.128
"Peru","PE","1991",-0.103,0.015,0.529,1.023,1.079
"Peru","PE","1992",0.007,0.087,0.555,1.048,1.171
"Peru","PE","1993",0.054,0.106,0.626,1.09,1.212
"Peru","PE","1994",0.103,0.16,0.691,1.124,1.254
"Peru","PE","1995",0.145,0.238,0.747,1.205,1.313
"Peru","PE","1996",0.246,0.336,0.807,1.307,1.426
"Peru","PE","1997",0.295,0.366,0.88,1.38,1.513
"Peru","PE","1998",0.379,0.396,0.981,1.478,1.645
"Peru","PE","1999",0.451,0.598,1.129,1.728,1.816
"Peru","PE","2000",0.601,0.696,1.269,1.99,2.146
"Peru","PE","2001",0.7,0.732,1.442,2.128,2.391
"Peru","PE","2002",0.76,0.888,1.636,2.506,2.721
"Peru","PE","2003",0.749,0.982,1.795,2.822,2.983
"Peru","PE","2004",0.893,0.937,1.911,2.963,3.331
"Peru","PE","2005",0.893,0.991,2.002,3.176,3.506
"Peru","PE","2006",0.894,1.03,2.057,3.247,3.621
"Peru","PE","2007",0.929,1.022,2.103,3.276,3.676
"Peru","PE","2008",0.879,1.075,2.123,3.405,3.707
"Peru","PE","2009",0.879,1.05,2.117,3.371,3.738
"Peru","PE","2010",0.871,0.997,2.069,3.308,3.724
"Peru","PE","2011",0.851,0.894,1.996,3.195,3.654
"Philippines","PH","1990",0.208,0.331,0.719,1.144,1.224
"Philippines","PH","1991",0.254,0.329,0.725,1.098,1.2
"Philippines","PH","1992",0.275,0.363,0.722,1.112,1.191
"Philippines","PH","1993",0.271,0.371,0.727,1.1,1.188
"Philippines","PH","1994",0.302,0.359,0.744,1.078,1.192
"Philippines","PH","1995",0.334,0.394,0.742,1.095,1.195
"Philippines","PH","1996",0.346,0.429,0.749,1.131,1.213
"Philippines","PH","1997",0.324,0.407,0.761,1.125,1.226
"Philippines","PH","1998",0.357,0.417,0.769,1.141,1.255
"Philippines","PH","1999",0.372,0.453,0.809,1.202,1.312
"Philippines","PH","2000",0.395,0.484,0.839,1.286,1.4
"Philippines","PH","2001",0.397,0.473,0.871,1.36,1.522
"Philippines","PH","2002",0.42,0.442,0.893,1.471,1.74
"Philippines","PH","2003",0.394,0.456,0.897,1.561,1.801
"Philippines","PH","2004",0.375,0.452,0.889,1.587,1.823
"Philippines","PH","2005",0.358,0.43,0.871,1.533,1.788
"Philippines","PH","2006",0.362,0.396,0.841,1.387,1.637
"Philippines","PH","2007",0.318,0.394,0.797,1.28,1.439
"Philippines","PH","2008",0.249,0.301,0.731,1.102,1.22
"Philippines","PH","2009",0.146,0.241,0.676,1.087,1.177
"Philippines","PH","2010",0.037,0.119,0.631,1.06,1.162
"Philippines","PH","2011",-0.104,-0.016,0.615,1.044,1.122
"Poland","PL","1990",-0.264,-0.225,0.047,0.372,0.431
"Poland","PL","1991",-0.228,-0.178,0.072,0.397,0.451
"Poland","PL","1992",-0.196,-0.184,0.097,0.39,0.476
"Poland","PL","1993",-0.188,-0.183,0.109,0.399,0.499
"Poland","PL","1994",-0.163,-0.163,0.127,0.412,0.534
"Poland","PL","1995",-0.183,-0.165,0.137,0.421,0.514
"Poland","PL","1996",-0.193,-0.144,0.15,0.46,0.518
"Poland","PL","1997",-0.17,-0.156,0.151,0.45,0.537
"Poland","PL","1998",-0.185,-0.147,0.144,0.451,0.525
"Poland","PL","1999",-0.171,-0.161,0.135,0.423,0.543
"Poland","PL","2000",-0.189,-0.157,0.12,0.428,0.523
"Poland","PL","2001",-0.202,-0.191,0.096,0.391,0.499
"Poland","PL","2002",-0.216,-0.199,0.077,0.377,0.476
"Poland","PL","2003",-0.246,-0.194,0.05,0.367,0.43
"Poland","PL","2004",-0.256,-0.224,0.027,0.316,0.417
"Poland","PL","2005",-0.261,-0.254,-0.014,0.253,0.367
"Poland","PL","2006",-0.309,-0.272,-0.075,0.193,0.258
"Poland","PL","2007",-0.315,-0.315,-0.143,0.084,0.167
"Poland","PL","2008",-0.388,-0.367,-0.229,-0.073,-0.014
"Poland","PL","2009",-0.447,-0.438,-0.371,-0.308,-0.295
"Poland","PL","2010",-0.446,-0.438,-0.372,-0.309,-0.295
"Poland","PL","2011",-0.447,-0.443,-0.372,-0.313,-0.297
"Portugal","PT","1990",-0.236,-0.219,-0.06,0.127,0.16
"Portugal","PT","1991",-0.232,-0.214,-0.059,0.102,0.147
"Portugal","PT","1992",-0.233,-0.219,-0.062,0.091,0.136
"Portugal","PT","1993",-0.227,-0.216,-0.064,0.088,0.136
"Portugal","PT","1994",-0.253,-0.231,-0.062,0.096,0.133
"Portugal","PT","1995",-0.223,-0.221,-0.059,0.083,0.131
"Portugal","PT","1996",-0.218,-0.205,-0.058,0.095,0.137
"Portugal","PT","1997",-0.215,-0.19,-0.056,0.103,0.134
"Portugal","PT","1998",-0.214,-0.188,-0.053,0.108,0.136
"Portugal","PT","1999",-0.207,-0.187,-0.05,0.109,0.142
"Portugal","PT","2000",-0.207,-0.184,-0.044,0.111,0.145
"Portugal","PT","2001",-0.209,-0.184,-0.043,0.11,0.148
"Portugal","PT","2002",-0.207,-0.182,-0.044,0.112,0.149
"Portugal","PT","2003",-0.21,-0.177,-0.04,0.123,0.152
"Portugal","PT","2004",-0.204,-0.179,-0.047,0.124,0.165
"Portugal","PT","2005",-0.199,-0.182,-0.044,0.121,0.17
"Portugal","PT","2006",-0.219,-0.19,-0.045,0.119,0.159
"Portugal","PT","2007",-0.215,-0.187,-0.042,0.129,0.169
"Portugal","PT","2008",-0.219,-0.19,-0.042,0.134,0.176
"Portugal","PT","2009",-0.225,-0.193,-0.04,0.135,0.176
"Portugal","PT","2010",-0.23,-0.187,-0.036,0.148,0.178
"Portugal","PT","2011",-0.23,-0.192,-0.038,0.149,0.194
"Qatar","QA","1990",-0.574,-0.548,-0.456,-0.36,-0.348
"Qatar","QA","1991",-0.562,-0.544,-0.454,-0.368,-0.345
"Qatar","QA","1992",-0.555,-0.532,-0.446,-0.363,-0.352
"Qatar","QA","1993",-0.521,-0.505,-0.426,-0.347,-0.337
"Qatar","QA","1994",-0.519,-0.503,-0.423,-0.349,-0.334
"Qatar","QA","1995",-0.521,-0.499,-0.42,-0.347,-0.34
"Qatar","QA","1996",-0.513,-0.503,-0.42,-0.35,-0.33
"Qatar","QA","1997",-0.516,-0.501,-0.421,-0.345,-0.329
"Qatar","QA","1998",-0.515,-0.499,-0.421,-0.344,-0.331
"Qatar","QA","1999",-0.517,-0.498,-0.421,-0.341,-0.331
"Qatar","QA","2000",-0.52,-0.496,-0.421,-0.341,-0.333
"Qatar","QA","2001",-0.512,-0.496,-0.416,-0.343,-0.325
"Qatar","QA","2002",-0.492,-0.477,-0.403,-0.333,-0.321
"Qatar","QA","2003",-0.417,-0.401,-0.317,-0.229,-0.205
"Qatar","QA","2004",-0.385,-0.363,-0.265,-0.154,-0.135
"Qatar","QA","2005",-0.349,-0.348,-0.228,-0.107,-0.066
"Qatar","QA","2006",-0.331,-0.323,-0.202,-0.066,-0.022
"Qatar","QA","2007",-0.323,-0.301,-0.18,-0.039,-0.004
"Qatar","QA","2008",-0.327,-0.299,-0.164,-0.02,0.018
"Qatar","QA","2009",-0.314,-0.295,-0.156,0.013,0.052
"Qatar","QA","2010",-0.319,-0.304,-0.15,0.014,0.068
"Qatar","QA","2011",-0.325,-0.322,-0.15,0.02,0.086
"Russian Federation","RU","1990",-2.628,-2.308,-1.301,-0.605,-0.524
"Russian Federation","RU","1991",-2.312,-1.989,-1.167,-0.548,-0.538
"Russian Federation","RU","1992",-1.654,-1.457,-0.934,-0.499,-0.473
"Russian Federation","RU","1993",-0.543,-0.512,-0.428,-0.34,-0.332
"Russian Federation","RU","1994",-0.393,-0.363,-0.154,0.126,0.2
"Russian Federation","RU","1995",-0.368,-0.32,-0.069,0.244,0.315
"Russian Federation","RU","1996",-0.335,-0.316,-0.024,0.332,0.424
"Russian Federation","RU","1997",-0.358,-0.294,-0.007,0.363,0.444
"Russian Federation","RU","1998",-0.373,-0.33,0.007,0.38,0.461
"Russian Federation","RU","1999",-0.342,-0.321,0.029,0.395,0.498
"Russian Federation","RU","2000",-0.314,-0.312,0.089,0.484,0.615
"Russian Federation","RU","2001",-0.283,-0.235,0.142,0.555,0.666
"Russian Federation","RU","2002",-0.263,-0.226,0.178,0.587,0.712
"Russian Federation","RU","2003",-0.257,-0.206,0.241,0.681,0.792
"Russian Federation","RU","2004",-0.212,-0.135,0.374,0.863,0.99
"Russian Federation","RU","2005",0.025,0.148,0.683,1.329,1.444
"Russian Federation","RU","2006",0.323,0.361,1.15,1.916,2.163
"Russian Federation","RU","2007",0.522,0.544,1.446,2.438,2.828
"Russian Federation","RU","2008",0.576,0.646,1.683,2.849,3.259
"Russian Federation","RU","2009",0.707,0.725,1.839,3.15,3.72
"Russian Federation","RU","2010",0.689,0.728,1.938,3.37,3.98
"Russian Federation","RU","2011",0.622,0.651,1.996,3.427,3.993
"San Marino","SM","1990",-0.839,-0.792,-0.628,-0.48,-0.458
"San Marino","SM","1991",-0.806,-0.765,-0.619,-0.478,-0.463
"San Marino","SM","1992",-0.756,-0.723,-0.593,-0.469,-0.45
"San Marino","SM","1993",-0.685,-0.663,-0.551,-0.44,-0.419
