"country","iso2c","year","lower_95","lower_90","median","upper_90","upper_95"
"France","FR","2004",-0.40260572336182,-0.223117980709233,0.737561768415185,1.64056859773605,1.85116010882498
"France","FR","2005",-0.320239067611515,-0.166215159835794,0.774645444772995,1.7742465904022,1.95517555102571
"France","FR","2006",-0.24366736948624,-0.10617088245802,0.817217079652618,1.79857802984907,1.98446341190345
"France","FR","2007",-0.274140760590953,-0.0821757261825406,0.878213549323699,1.90821028528594,2.09253709868064
"France","FR","2008",-0.191305424977746,-0.00893566122139949,0.95505764500734,1.93222525438086,2.23787798041053
"France","FR","2009",-0.195844361304373,-0.0349097651062496,0.965163399788054,2.0243030903951,2.27106440191218
"France","FR","2010",-0.30247031099227,-0.0938951751578528,0.923556765857091,2.03457760976947,2.21708024041088
"France","FR","2011",-0.502409399301808,-0.322194487681666,0.830918681390501,2.06227649474613,2.30989885406015
"Germany","DE","1998",-0.918349155457111,-0.821700103003839,-0.0433014117102806,1.02210249638738,1.21278671330166
"Germany","DE","1999",-0.822091664859207,-0.662950479936196,0.118161333890876,1.06974313937017,1.29444467979699
"Germany","DE","2000",-0.665463069543815,-0.525791982918446,0.255783209375978,1.21229944373037,1.41204113910439
"Germany","DE","2001",-0.545015810178831,-0.429757415615483,0.400269342601544,1.35415333837956,1.55447665223072
"Germany","DE","2002",-0.489849281405088,-0.361086622016004,0.504227230330174,1.49368095993596,1.66290610820388
"Germany","DE","2003",-0.431022791201825,-0.285807941222362,0.606011143536865,1.55869078250586,1.74269880951392
"Germany","DE","2004",-0.281278777036881,-0.159307804459831,0.71163330820795,1.59931935841909,1.75152345740738
"Germany","DE","2005",-0.260461569604157,-0.118946997012105,0.82175884968992,1.74570240597238,1.87716102075672
"Germany","DE","2006",-0.223053405491938,-0.059741559034828,0.863429706197253,1.81777778401773,1.99528085603659
"Germany","DE","2007",-0.212866677986551,-0.052988615134037,0.906579427871198,1.84697446740351,2.06331843893279
"Germany","DE","2008",-0.253249889041788,-0.069110615152265,0.902131606032573,1.8223868988721,2.02374015030659
"Germany","DE","2009",-0.235166845858663,-0.112810357053621,0.819644592416821,1.78513002733164,1.97519174460376
"Germany","DE","2010",-0.402351136252794,-0.260714823128211,0.655746120364648,1.6690235145454,1.82616870714832
"Germany","DE","2011",-0.656427530168179,-0.515592221428666,0.511128756252073,1.65654860936772,1.83273772077874
"Greece","GR","1998",-0.985888138206286,-0.886104049384569,-0.273005525036556,0.676000968889094,0.861111192145395
"Greece","GR","1999",-0.829510707068104,-0.732047385652623,-0.0728566958693028,0.806779312234893,0.968453032644594
"Greece","GR","2000",-0.705556720198825,-0.577402038390955,0.1303085899051,1.03207123239756,1.20552353458473
"Greece","GR","2001",-0.520145831346093,-0.40673917425517,0.353631079353903,1.2515200779737,1.47353957915147
"Greece","GR","2002",-0.404723668124427,-0.273946971318562,0.559373172255546,1.4676065776659,1.65045276915906
"Greece","GR","2003",-0.348417008638157,-0.20193143977371,0.723411317600486,1.59790192805327,1.7834832940654
"Greece","GR","2004",-0.266547656529212,-0.0791932227908801,0.791515731501227,1.71268801844545,1.86467618447575
"Greece","GR","2005",-0.0898684014675977,0.0477297511671071,0.906317590122878,1.82948663231685,1.97193982682159
"Greece","GR","2006",0.0286845244878059,0.171784193311251,1.01280203130467,1.96059630662944,2.09857539637723
"Greece","GR","2007",0.0563396271305019,0.21490231848788,1.1221084113078,2.08321392363192,2.23768274699163
"Greece","GR","2008",0.0934451867576228,0.237363735660158,1.21165481438672,2.15936027150137,2.30724059734445
"Greece","GR","2009",0.0496089902685705,0.246812235993045,1.21528208225001,2.18628937958372,2.38628615547405
