"country","iso2c","year","lower_95","lower_90","median","upper_90","upper_95"
"Ukraine","UA","1997",-0.308,-0.272,-0.063,0.169,0.227
"Ukraine","UA","1998",-0.285,-0.244,-0.05,0.192,0.246
"Ukraine","UA","1999",-0.28,-0.242,-0.035,0.212,0.271
"Ukraine","UA","2000",-0.28,-0.255,-0.038,0.194,0.265
"Ukraine","UA","2001",-0.273,-0.251,-0.032,0.213,0.287
"Ukraine","UA","2002",-0.273,-0.244,-0.012,0.221,0.293
"Ukraine","UA","2003",-0.271,-0.247,0.012,0.261,0.327
"Ukraine","UA","2004",-0.255,-0.221,0.043,0.297,0.359
"Ukraine","UA","2005",-0.261,-0.186,0.085,0.346,0.4
"Ukraine","UA","2006",-0.201,-0.179,0.108,0.385,0.475
"Ukraine","UA","2007",-0.186,-0.149,0.139,0.448,0.54
"Ukraine","UA","2008",-0.163,-0.134,0.199,0.527,0.634
"Ukraine","UA","2009",-0.106,-0.067,0.275,0.663,0.791
"Ukraine","UA","2010",-0.094,-0.073,0.305,0.743,0.909
"Ukraine","UA","2011",-0.113,-0.07,0.321,0.814,0.966
"United Arab Emirates","AE","1990",-0.492,-0.492,-0.425,-0.316,-0.276
"United Arab Emirates","AE","1991",-0.492,-0.492,-0.427,-0.318,-0.282
"United Arab Emirates","AE","1992",-0.484,-0.486,-0.428,-0.313,-0.274
"United Arab Emirates","AE","1993",-0.494,-0.493,-0.43,-0.32,-0.285
"United Arab Emirates","AE","1994",-0.493,-0.5,-0.432,-0.328,-0.282
"United Arab Emirates","AE","1995",-0.497,-0.5,-0.432,-0.326,-0.284
"United Arab Emirates","AE","1996",-0.497,-0.497,-0.431,-0.321,-0.283
"United Arab Emirates","AE","1997",-0.492,-0.495,-0.429,-0.321,-0.278
"United Arab Emirates","AE","1998",-0.486,-0.495,-0.43,-0.32,-0.27
"United Arab Emirates","AE","1999",-0.493,-0.497,-0.429,-0.323,-0.281
"United Arab Emirates","AE","2000",-0.497,-0.5,-0.428,-0.323,-0.282
"United Arab Emirates","AE","2001",-0.49,-0.496,-0.428,-0.321,-0.277
"United Arab Emirates","AE","2002",-0.486,-0.486,-0.427,-0.309,-0.272
"United Arab Emirates","AE","2003",-0.492,-0.49,-0.426,-0.316,-0.282
"United Arab Emirates","AE","2004",-0.481,-0.485,-0.423,-0.318,-0.275
"United Arab Emirates","AE","2005",-0.471,-0.473,-0.418,-0.307,-0.269
"United Arab Emirates","AE","2006",-0.466,-0.472,-0.412,-0.309,-0.27
"United Arab Emirates","AE","2007",-0.453,-0.456,-0.405,-0.298,-0.261
"United Arab Emirates","AE","2008",-0.41,-0.413,-0.367,-0.255,-0.226
"United Arab Emirates","AE","2009",-0.404,-0.401,-0.343,-0.229,-0.205
"United Arab Emirates","AE","2010",-0.397,-0.397,-0.328,-0.215,-0.184
"United Arab Emirates","AE","2011",-0.398,-0.398,-0.322,-0.208,-0.177
"United Kingdom","GB","1990",-0.402,-0.402,-0.341,-0.237,-0.209
"United Kingdom","GB","1991",-0.406,-0.405,-0.342,-0.241,-0.213
"United Kingdom","GB","1992",-0.402,-0.4,-0.341,-0.236,-0.209
"United Kingdom","GB","1993",-0.397,-0.397,-0.343,-0.234,-0.206
"United Kingdom","GB","1994",-0.4,-0.399,-0.344,-0.238,-0.212
"United Kingdom","GB","1995",-0.4,-0.4,-0.342,-0.239,-0.21
"United Kingdom","GB","1996",-0.398,-0.399,-0.337,-0.235,-0.206
"United Kingdom","GB","1997",-0.39,-0.39,-0.327,-0.225,-0.196
"United Kingdom","GB","1998",-0.384,-0.38,-0.312,-0.206,-0.182
"United Kingdom","GB","1999",-0.377,-0.373,-0.296,-0.192,-0.163
"United Kingdom","GB","2000",-0.373,-0.367,-0.291,-0.18,-0.154
"United Kingdom","GB","2001",-0.371,-0.359,-0.278,-0.162,-0.139
"United Kingdom","GB","2002",-0.364,-0.359,-0.273,-0.159,-0.132
"United Kingdom","GB","2003",-0.364,-0.354,-0.271,-0.151,-0.125
"United Kingdom","GB","2004",-0.367,-0.36,-0.275,-0.158,-0.132
"United Kingdom","GB","2005",-0.372,-0.366,-0.286,-0.174,-0.147
"United Kingdom","GB","2006",-0.38,-0.374,-0.304,-0.191,-0.168
"United Kingdom","GB","2007",-0.391,-0.384,-0.319,-0.21,-0.189
"United Kingdom","GB","2008",-0.394,-0.395,-0.333,-0.226,-0.197
"United Kingdom","GB","2009",-0.402,-0.405,-0.353,-0.247,-0.215
"United Kingdom","GB","2010",-0.429,-0.436,-0.395,-0.287,-0.248
"United Kingdom","GB","2011",-0.432,-0.44,-0.397,-0.29,-0.25
"United States","US","1990",0.636,0.722,1.057,1.454,1.527
"United States","US","1991",0.688,0.721,1.052,1.435,1.541
"United States","US","1992",0.692,0.735,1.056,1.423,1.521
"United States","US","1993",0.692,0.746,1.055,1.415,1.49
"United States","US","1994",0.702,0.767,1.06,1.425,1.494
"United States","US","1995",0.714,0.769,1.063,1.424,1.506
"United States","US","1996",0.724,0.778,1.065,1.416,1.481
"United States","US","1997",0.737,0.778,1.068,1.419,1.497
"United States","US","1998",0.722,0.761,1.07,1.411,1.474
"United States","US","1999",0.732,0.782,1.073,1.429,1.478
"United States","US","2000",0.719,0.751,1.076,1.421,1.492
"United States","US","2001",0.741,0.768,1.073,1.426,1.505
"United States","US","2002",0.72,0.773,1.072,1.436,1.503
"United States","US","2003",0.745,0.766,1.071,1.425,1.52
"United States","US","2004",0.722,0.781,1.071,1.439,1.496
"United States","US","2005",0.73,0.779,1.077,1.453,1.504
"United States","US","2006",0.72,0.785,1.075,1.455,1.504
"United States","US","2007",0.744,0.783,1.075,1.459,1.517
"United States","US","2008",0.729,0.774,1.072,1.46,1.509
"United States","US","2009",0.715,0.768,1.073,1.484,1.541
"United States","US","2010",0.707,0.755,1.077,1.473,1.555
"United States","US","2011",0.703,0.743,1.075,1.487,1.605
"Venezuela, RB","VE","1990",-0.475,-0.483,-0.42,-0.313,-0.271
"Venezuela, RB","VE","1991",-0.47,-0.479,-0.42,-0.314,-0.269
"Venezuela, RB","VE","1992",-0.469,-0.475,-0.421,-0.316,-0.272
"Venezuela, RB","VE","1993",-0.474,-0.472,-0.421,-0.309,-0.276
"Venezuela, RB","VE","1994",-0.47,-0.473,-0.421,-0.309,-0.271
"Venezuela, RB","VE","1995",-0.469,-0.471,-0.42,-0.31,-0.273
"Venezuela, RB","VE","1996",-0.468,-0.479,-0.42,-0.317,-0.271
"Venezuela, RB","VE","1997",-0.472,-0.479,-0.42,-0.316,-0.273
"Venezuela, RB","VE","1998",-0.47,-0.48,-0.421,-0.315,-0.27
"Venezuela, RB","VE","1999",-0.474,-0.476,-0.42,-0.314,-0.275
"Venezuela, RB","VE","2000",-0.472,-0.471,-0.42,-0.309,-0.274
"Venezuela, RB","VE","2001",-0.47,-0.473,-0.421,-0.31,-0.274
"Venezuela, RB","VE","2002",-0.467,-0.474,-0.419,-0.312,-0.269
"Venezuela, RB","VE","2003",-0.466,-0.475,-0.418,-0.312,-0.27
"Venezuela, RB","VE","2004",-0.465,-0.469,-0.418,-0.307,-0.269
"Venezuela, RB","VE","2005",-0.465,-0.47,-0.417,-0.306,-0.264
"Venezuela, RB","VE","2006",-0.463,-0.47,-0.415,-0.31,-0.267
"Venezuela, RB","VE","2007",-0.454,-0.458,-0.411,-0.3,-0.263
"Venezuela, RB","VE","2008",-0.439,-0.447,-0.402,-0.292,-0.253
"Venezuela, RB","VE","2009",-0.415,-0.418,-0.366,-0.262,-0.232
"Venezuela, RB","VE","2010",-0.407,-0.406,-0.349,-0.239,-0.217
"Venezuela, RB","VE","2011",-0.404,-0.404,-0.342,-0.232,-0.206
