"country","iso2c","quarter","bid_ask_local_spread_bloomberg","bid_ask_usd_spread_bloomberg","bond_spread_local_USD_10yr_bloomberg","bond_spread_usd_USD_10yr_bloomberg","bond_spread_local_dMark_10yr_bloomberg","bond_spread_usd_dMark_10yr_bloomberg","bond_spread_local_yen_10yr_bloomberg","bond_spread_usd_yen_10yr_bloomberg","bond_spread_local_pound_10yr_bloomberg","bond_spread_usd_pound_10yr_bloomberg","bond_yld_datastream","bond_yld_datastream_details","ext_debt_datastream","ext_debt_datastream_details","surplus_deficit_datastream","surplus_deficit_datastream_details"
"Australia","AU",2005.3,0.0299999999999998,,96.1733571428571,,198.45,,382.392857142857,,90.75,,5.2,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)",556005.04,"AU GROSS EXTERNAL DEBT CURN (~U$)",-555,"AU COMMONWEALTH CASH BALANCE CURN (~U$)"
"Australia","AU",2005.4,0.0300000000000001,,87.6129846153846,,197.846153846154,,382.553846153846,,106.030769230769,,5.39,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)",562090.59,"AU GROSS EXTERNAL DEBT CURN (~U$)",812,"AU COMMONWEALTH CASH BALANCE CURN (~U$)"
"Australia","AU",2006.1,0.03,,69.1270230769231,,175.438461538462,,366.815384615385,,105.607692307692,,5.27,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)",579354.45,"AU GROSS EXTERNAL DEBT CURN (~U$)",1306.3,"AU COMMONWEALTH CASH BALANCE CURN (~U$)"
"Australia","AU",2006.2,0.0299999999999999,,62.9220230769231,,173.023076923077,,379.776923076923,,109.346153846154,,5.69,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)",626843.14,"AU GROSS EXTERNAL DEBT CURN (~U$)",1903,"AU COMMONWEALTH CASH BALANCE CURN (~U$)"
"Australia","AU",2006.3,0.0299999999999999,,84.5369153846154,,184.807692307692,,392.661538461538,,111.938461538462,,5.74,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)",661924.1,"AU GROSS EXTERNAL DEBT CURN (~U$)",-399.3,"AU COMMONWEALTH CASH BALANCE CURN (~U$)"
"Australia","AU",2006.4,0.03,,100.789561538462,,186.730769230769,,395.176923076923,,104.392307692308,,5.65,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)",713079.5,"AU GROSS EXTERNAL DEBT CURN (~U$)",2680.3,"AU COMMONWEALTH CASH BALANCE CURN (~U$)"
"Australia","AU",2007.1,0.0299999999999999,,111.041538461538,,177.692307692308,,412.369230769231,,90.8307692307692,,5.81,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)",755343.2,"AU GROSS EXTERNAL DEBT CURN (~U$)",1432.7,"AU COMMONWEALTH CASH BALANCE CURN (~U$)"
"Australia","AU",2007.2,0.03,,115.1687,,165.030769230769,,426.892307692308,,78.4538461538462,,6.01,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)",817563.69,"AU GROSS EXTERNAL DEBT CURN (~U$)",3368.7,"AU COMMONWEALTH CASH BALANCE CURN (~U$)"
"Australia","AU",2007.3,0.03,,128.169092307692,,165.9,,428.407692307692,,84.6384615384615,,6.02,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)",868044.19,"AU GROSS EXTERNAL DEBT CURN (~U$)",-438,"AU COMMONWEALTH CASH BALANCE CURN (~U$)"
"Australia","AU",2007.4,0.03,,183.678730769231,,188.069230769231,,453.061538461538,,133.984615384615,,6.14,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)",866232.51,"AU GROSS EXTERNAL DEBT CURN (~U$)",1179,"AU COMMONWEALTH CASH BALANCE CURN (~U$)"
"Australia","AU",2008.1,0.03,,252.324384615385,,221.1,,474.169230769231,,168.853846153846,,6.15,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)",928069.3,"AU GROSS EXTERNAL DEBT CURN (~U$)",1815.7,"AU COMMONWEALTH CASH BALANCE CURN (~U$)"
"Australia","AU",2008.2,0.0299999999999998,,251.837223076923,,211.891530769231,,475.041307692308,,155.1184,,6.37,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)",975351.2,"AU GROSS EXTERNAL DEBT CURN (~U$)",6228.7,"AU COMMONWEALTH CASH BALANCE CURN (~U$)"
"Australia","AU",2008.3,0.03,,203.964161538462,,163.987292307692,,441.860353846154,,122.634761538462,,5.96,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)",867997.95,"AU GROSS EXTERNAL DEBT CURN (~U$)",-692,"AU COMMONWEALTH CASH BALANCE CURN (~U$)"
"Australia","AU",2008.4,0.03,,150.290892307692,,122.659384615385,,332.479153846154,,78.8056615384615,,4.79,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)",815211.03,"AU GROSS EXTERNAL DEBT CURN (~U$)",-1861.3,"AU COMMONWEALTH CASH BALANCE CURN (~U$)"
"Australia","AU",2009.1,0.0299999999999999,,147.400315384615,,111.496430769231,,291.906653846154,,85.0969384615385,,4.22,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)",795713.45,"AU GROSS EXTERNAL DEBT CURN (~U$)",-1430.3,"AU COMMONWEALTH CASH BALANCE CURN (~U$)"
"Australia","AU",2009.2,0.0299999999999999,,170.9932,,162.629923076923,,358.2019,,139.985253846154,,5.02,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)",892249.95,"AU GROSS EXTERNAL DEBT CURN (~U$)",-3251.7,"AU COMMONWEALTH CASH BALANCE CURN (~U$)"
"Australia","AU",2009.3,0.03,,192.257523076923,,210.346969230769,,408.433884615385,,171.666776923077,,5.45,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)",967977.62,"AU GROSS EXTERNAL DEBT CURN (~U$)",-4769.7,"AU COMMONWEALTH CASH BALANCE CURN (~U$)"
"Australia","AU",2009.4,0.03,,198.170892307692,,217.560030769231,,410.811753846154,,173.487884615385,,5.46,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)",1035242.77,"AU GROSS EXTERNAL DEBT CURN (~U$)",-4987.7,"AU COMMONWEALTH CASH BALANCE CURN (~U$)"
"Australia","AU",2010.1,0.03,,183.319884615385,,232.669469230769,,419.637007692308,,152.625361538462,,5.55,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)",1053382.4,"AU GROSS EXTERNAL DEBT CURN (~U$)",-3226.7,"AU COMMONWEALTH CASH BALANCE CURN (~U$)"
"Australia","AU",2010.2,0.03,,205.159923076923,,269.481453846154,,425.152353846154,,180.646446153846,,5.53,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)",1010538.14,"AU GROSS EXTERNAL DEBT CURN (~U$)",-3559.3,"AU COMMONWEALTH CASH BALANCE CURN (~U$)"
"Australia","AU",2010.3,0.0300000000000002,,222.808253846154,,256.408169230769,,396.433530769231,,185.634984615385,,5.04,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)",1127155.2,"AU GROSS EXTERNAL DEBT CURN (~U$)",-6892.3,"AU COMMONWEALTH CASH BALANCE CURN (~U$)"
"Australia","AU",2010.4,0.0300000000000001,,247.42035,,268.890271428571,,428.762221428571,,211.321057142857,,5.34,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)",1177472.22,"AU GROSS EXTERNAL DEBT CURN (~U$)",-3717,"AU COMMONWEALTH CASH BALANCE CURN (~U$)"
"Australia","AU",2011.1,0.0103333333333333,,211.677983333333,,237.8298,,430.467675,,190.027758333333,,5.52,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)",1229578.42,"AU GROSS EXTERNAL DEBT CURN (~U$)",-4518.7,"AU COMMONWEALTH CASH BALANCE CURN (~U$)"
"Australia","AU",2011.2,0.00800000000000007,,216.476507692308,,221.127507692308,,416.969246153846,,194.379776923077,,5.33,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)",1303342.76,"AU GROSS EXTERNAL DEBT CURN (~U$)",-1347,"AU COMMONWEALTH CASH BALANCE CURN (~U$)"
"Australia","AU",2011.3,0.0122857142857143,,215.176614285714,,226.091492857143,,350.317864285714,,186.364835714286,,4.57,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)",1282584.43,"AU GROSS EXTERNAL DEBT CURN (~U$)",-7958.3,"AU COMMONWEALTH CASH BALANCE CURN (~U$)"
"Australia","AU",2011.4,0.012,,200.926169230769,,204.340323076923,,306.676938461538,,177.3158,,4.09,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)",1310810.44,"AU GROSS EXTERNAL DEBT CURN (~U$)",-2355.7,"AU COMMONWEALTH CASH BALANCE CURN (~U$)"
"Australia","AU",2012.1,0.00992307692307699,,193.928869230769,,209.5118,,298.688484615385,,182.052938461538,,3.97,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)",1348692.84,"AU GROSS EXTERNAL DEBT CURN (~U$)",-3651.3,"AU COMMONWEALTH CASH BALANCE CURN (~U$)"
"Australia","AU",2012.2,0.0123076923076923,,155.408646153846,,180.355223076923,,245.296161538462,,146.149546153846,,3.38,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)",1358631.85,"AU GROSS EXTERNAL DEBT CURN (~U$)",-2004.3,"AU COMMONWEALTH CASH BALANCE CURN (~U$)"
"Australia","AU",2012.3,0.0123076923076923,,150.0735,,171.918576923077,,234.5731,,150.895246153846,,3.06,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)",1388670.58,"AU GROSS EXTERNAL DEBT CURN (~U$)",-6345,"AU COMMONWEALTH CASH BALANCE CURN (~U$)"
"Australia","AU",2012.4,0.00969230769230768,,149.420061538462,,176.720192307692,,242.653853846154,,137.360084615385,,3.11,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)",1417430.54,"AU GROSS EXTERNAL DEBT CURN (~U$)",-1897.3,"AU COMMONWEALTH CASH BALANCE CURN (~U$)"
"Australia","AU",2013.1,0.00900000000000003,,153.558661538462,,194.219746153846,,276.330769230769,,145.128638461538,,3.47,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)",1424007.57,"AU GROSS EXTERNAL DEBT CURN (~U$)",-2768,"AU COMMONWEALTH CASH BALANCE CURN (~U$)"
"Australia","AU",2013.2,0.0111538461538462,,132.918676923077,,190.9251,,258.973092307692,,138.993246153846,,3.34,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)",1308714.34,"AU GROSS EXTERNAL DEBT CURN (~U$)",3645.3,"AU COMMONWEALTH CASH BALANCE CURN (~U$)"
"Australia","AU",2013.3,0.0120769230769232,,117.082992307692,,209.816753846154,,310.673084615385,,126.221069230769,,3.87,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)",1371836.09,"AU GROSS EXTERNAL DEBT CURN (~U$)",-7476,"AU COMMONWEALTH CASH BALANCE CURN (~U$)"
"Australia","AU",2013.4,0.011076923076923,,144.791484615385,,238.863115384615,,354.426946153846,,139.174869230769,,4.11,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)",1381454.21,"AU GROSS EXTERNAL DEBT CURN (~U$)",-2374.7,"AU COMMONWEALTH CASH BALANCE CURN (~U$)"
"Australia","AU",2014.1,0.00800000000000001,,137.437807692308,,244.383376923077,,349.003869230769,,134.541446153846,,4.13,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)",1430742.93,"AU GROSS EXTERNAL DEBT CURN (~U$)",-1671.3,"AU COMMONWEALTH CASH BALANCE CURN (~U$)"
"Australia","AU",2014.2,0.00969230769230775,,122.1063,,240.863315384615,,322.234615384615,,116.882184615385,,3.84,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)",1491580.54,"AU GROSS EXTERNAL DEBT CURN (~U$)",-4576,"AU COMMONWEALTH CASH BALANCE CURN (~U$)"
"Australia","AU",2014.3,0.00800000000000001,,97.7888692307692,,240.019130769231,,292.738446153846,,95.3624307692308,,3.47,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)",1414414.27,"AU GROSS EXTERNAL DEBT CURN (~U$)",-5933.7,"AU COMMONWEALTH CASH BALANCE CURN (~U$)"
"Australia","AU",2014.4,0.0119230769230769,,90.6879153846154,,239.6478,,272.592269230769,,108.471746153846,,3.18,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)",1372984.63,"AU GROSS EXTERNAL DEBT CURN (~U$)",-2236.3,"AU COMMONWEALTH CASH BALANCE CURN (~U$)"
"Australia","AU",2015.1,0.00969230769230765,,57.0525538461538,,219.749915384615,,221.276876923077,,91.3050538461539,,2.54,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)",1344476.02,"AU GROSS EXTERNAL DEBT CURN (~U$)",-2066.3,"AU COMMONWEALTH CASH BALANCE CURN (~U$)"
"Australia","AU",2015.2,0.0116153846153846,,59.0790615384615,,222.742592307692,,233.180738461538,,88.6607076923077,,2.75,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)",,"AU GROSS EXTERNAL DEBT CURN (~U$)",1122,"AU COMMONWEALTH CASH BALANCE CURN (~U$)"
"Australia","AU",2015.3,0.00974999999999993,,58.94955,,214.6589,,249.54995,,91.6016,,,"AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP)",,"AU GROSS EXTERNAL DEBT CURN (~U$)",,"AU COMMONWEALTH CASH BALANCE CURN (~U$)"
"Austria","AT",2005.3,0.00380000000000003,,-99.8837785714286,,2.39285714285714,,186.335714285714,,-105.307142857143,,3.22,"OE LONG TERM GOVERNMENT BOND YIELD - 10 YEAR",520286,"OE GROSS EXTERNAL DEBT CURN (~U$)",-409.9,"OE CENTRAL GOVERNMENT DEFICIT/SURPLUS CURN (~U$)"
"Austria","AT",2005.4,0.00369230769230759,,-111.102392307692,,-0.869230769230769,,183.838461538462,,-92.6846153846154,,3.37,"OE LONG TERM GOVERNMENT BOND YIELD - 10 YEAR",516559,"OE GROSS EXTERNAL DEBT CURN (~U$)",133.5,"OE CENTRAL GOVERNMENT DEFICIT/SURPLUS CURN (~U$)"
"Austria","AT",2006.1,0.00374999999999998,,-109.59125,,-2.7,,185.225,,-74.6375,,3.49,"OE LONG TERM GOVERNMENT BOND YIELD - 10 YEAR",564769,"OE GROSS EXTERNAL DEBT CURN (~U$)",-2018.4,"OE CENTRAL GOVERNMENT DEFICIT/SURPLUS CURN (~U$)"
"Austria","AT",2006.2,0.0121999999999999,,-107.86576,,2.89,,211.35,,-62.9,,3.99,"OE LONG TERM GOVERNMENT BOND YIELD - 10 YEAR",608787,"OE GROSS EXTERNAL DEBT CURN (~U$)",541,"OE CENTRAL GOVERNMENT DEFICIT/SURPLUS CURN (~U$)"
"Austria","AT",2006.3,0.00361538461538456,,-97.5630923076923,,2.70769230769231,,210.561538461538,,-70.1615384615385,,3.92,"OE LONG TERM GOVERNMENT BOND YIELD - 10 YEAR",615049,"OE GROSS EXTERNAL DEBT CURN (~U$)",-441,"OE CENTRAL GOVERNMENT DEFICIT/SURPLUS CURN (~U$)"
"Austria","AT",2006.4,0.0036923076923077,,-83.1027307692308,,2.83846153846154,,211.284615384615,,-79.5,,3.8,"OE LONG TERM GOVERNMENT BOND YIELD - 10 YEAR",657433,"OE GROSS EXTERNAL DEBT CURN (~U$)",209.4,"OE CENTRAL GOVERNMENT DEFICIT/SURPLUS CURN (~U$)"
"Austria","AT",2007.1,0.00353846153846152,,-63.4276923076923,,3.22307692307692,,237.9,,-83.6384615384615,,4.05,"OE LONG TERM GOVERNMENT BOND YIELD - 10 YEAR",707854,"OE GROSS EXTERNAL DEBT CURN (~U$)",-1970.3,"OE CENTRAL GOVERNMENT DEFICIT/SURPLUS CURN (~U$)"
"Austria","AT",2007.2,0.00323076923076908,,-45.6620692307692,,4.2,,266.061538461538,,-82.3769230769231,,4.39,"OE LONG TERM GOVERNMENT BOND YIELD - 10 YEAR",760294,"OE GROSS EXTERNAL DEBT CURN (~U$)",690.4,"OE CENTRAL GOVERNMENT DEFICIT/SURPLUS CURN (~U$)"
"Austria","AT",2007.3,0.00600000000000002,,-30.9078307692308,,6.82307692307692,,269.330769230769,,-74.4384615384615,,4.43,"OE LONG TERM GOVERNMENT BOND YIELD - 10 YEAR",805559,"OE GROSS EXTERNAL DEBT CURN (~U$)",-639.4,"OE CENTRAL GOVERNMENT DEFICIT/SURPLUS CURN (~U$)"
"Austria","AT",2007.4,0.00715384615384608,,4.95565384615385,,9.34615384615385,,274.338461538462,,-44.7384615384615,,4.32,"OE LONG TERM GOVERNMENT BOND YIELD - 10 YEAR",811415,"OE GROSS EXTERNAL DEBT CURN (~U$)",750.3,"OE CENTRAL GOVERNMENT DEFICIT/SURPLUS CURN (~U$)"
"Austria","AT",2008.1,0.00946153846153834,,43.9705307692308,,12.7461538461538,,265.815384615385,,-39.5,,4.18,"OE LONG TERM GOVERNMENT BOND YIELD - 10 YEAR",904426,"OE GROSS EXTERNAL DEBT CURN (~U$)",-2071.7,"OE CENTRAL GOVERNMENT DEFICIT/SURPLUS CURN (~U$)"
"Austria","AT",2008.2,0.00938461538461544,,66.0410615384615,,26.0953769230769,,289.245146153846,,-30.6777615384615,,4.54,"OE LONG TERM GOVERNMENT BOND YIELD - 10 YEAR",928812,"OE GROSS EXTERNAL DEBT CURN (~U$)",730.9,"OE CENTRAL GOVERNMENT DEFICIT/SURPLUS CURN (~U$)"
"Austria","AT",2008.3,0.0138461538461539,,68.7878461538461,,28.8109846153846,,306.684053846154,,-12.5415461538462,,4.57,"OE LONG TERM GOVERNMENT BOND YIELD - 10 YEAR",846797,"OE GROSS EXTERNAL DEBT CURN (~U$)",-452.4,"OE CENTRAL GOVERNMENT DEFICIT/SURPLUS CURN (~U$)"
"Austria","AT",2008.4,0.0197692307692308,,89.2251692307692,,61.5937076923077,,271.413430769231,,17.7399615384615,,4.14,"OE LONG TERM GOVERNMENT BOND YIELD - 10 YEAR",829211,"OE GROSS EXTERNAL DEBT CURN (~U$)",-2844.1,"OE CENTRAL GOVERNMENT DEFICIT/SURPLUS CURN (~U$)"
"Austria","AT",2009.1,0.0516153846153846,,132.526792307692,,96.6229230769231,,277.033123076923,,70.2234076923077,,4.12,"OE LONG TERM GOVERNMENT BOND YIELD - 10 YEAR",782956,"OE GROSS EXTERNAL DEBT CURN (~U$)",-2558.9,"OE CENTRAL GOVERNMENT DEFICIT/SURPLUS CURN (~U$)"
"Austria","AT",2009.2,0.0462307692307692,,82.2506538461538,,73.8873846153846,,269.459346153846,,51.2427076923077,,4.15,"OE LONG TERM GOVERNMENT BOND YIELD - 10 YEAR",821741,"OE GROSS EXTERNAL DEBT CURN (~U$)",-1771.3,"OE CENTRAL GOVERNMENT DEFICIT/SURPLUS CURN (~U$)"
"Austria","AT",2009.3,0.0371538461538461,,30.0864692307692,,48.1759,,246.262807692308,,9.4957,,3.85,"OE LONG TERM GOVERNMENT BOND YIELD - 10 YEAR",863130,"OE GROSS EXTERNAL DEBT CURN (~U$)",-1078.9,"OE CENTRAL GOVERNMENT DEFICIT/SURPLUS CURN (~U$)"
"Austria","AT",2009.4,0.037076923076923,,14.1498923076923,,33.5390153846154,,226.790753846154,,-10.5331153846154,,3.62,"OE LONG TERM GOVERNMENT BOND YIELD - 10 YEAR",828676,"OE GROSS EXTERNAL DEBT CURN (~U$)",2481.1,"OE CENTRAL GOVERNMENT DEFICIT/SURPLUS CURN (~U$)"
"Austria","AT",2010.1,0.00700000000000005,,-7.33924615384615,,42.0103307692308,,228.977861538462,,-38.0337846153846,,3.65,"OE LONG TERM GOVERNMENT BOND YIELD - 10 YEAR",814028,"OE GROSS EXTERNAL DEBT CURN (~U$)",-2490.7,"OE CENTRAL GOVERNMENT DEFICIT/SURPLUS CURN (~U$)"
"Austria","AT",2010.2,0.0039230769230769,,-21.8283538461538,,42.4931923076923,,198.1641,,-46.3418307692308,,3.29,"OE LONG TERM GOVERNMENT BOND YIELD - 10 YEAR",758115,"OE GROSS EXTERNAL DEBT CURN (~U$)",-491.3,"OE CENTRAL GOVERNMENT DEFICIT/SURPLUS CURN (~U$)"
"Austria","AT",2010.3,0.00430769230769238,,6.38607692307692,,39.9859923076923,,180.011346153846,,-30.7871923076923,,2.88,"OE LONG TERM GOVERNMENT BOND YIELD - 10 YEAR",837611,"OE GROSS EXTERNAL DEBT CURN (~U$)",-1100.6,"OE CENTRAL GOVERNMENT DEFICIT/SURPLUS CURN (~U$)"
"Austria","AT",2010.4,0.0112857142857142,,21.8798071428571,,43.3497357142857,,203.221685714286,,-14.2194642857143,,3.09,"OE LONG TERM GOVERNMENT BOND YIELD - 10 YEAR",802638,"OE GROSS EXTERNAL DEBT CURN (~U$)",432.6,"OE CENTRAL GOVERNMENT DEFICIT/SURPLUS CURN (~U$)"
"Austria","AT",2011.1,0.0235,,16.8014666666667,,42.9532666666667,,235.59115,,-4.84876666666667,,3.63,"OE LONG TERM GOVERNMENT BOND YIELD - 10 YEAR",870266,"OE GROSS EXTERNAL DEBT CURN (~U$)",-2183.5,"OE CENTRAL GOVERNMENT DEFICIT/SURPLUS CURN (~U$)"
"Austria","AT",2011.2,0.0190769230769231,,36.3692307692308,,41.0202538461538,,236.861969230769,,14.2725076923077,,3.57,"OE LONG TERM GOVERNMENT BOND YIELD - 10 YEAR",891535,"OE GROSS EXTERNAL DEBT CURN (~U$)",-62.9,"OE CENTRAL GOVERNMENT DEFICIT/SURPLUS CURN (~U$)"
"Austria","AT",2011.3,0.0292857142857143,,50.0900642857143,,61.0049214285714,,185.2313,,21.2782785714286,,2.94,"OE LONG TERM GOVERNMENT BOND YIELD - 10 YEAR",843163,"OE GROSS EXTERNAL DEBT CURN (~U$)",-465.8,"OE CENTRAL GOVERNMENT DEFICIT/SURPLUS CURN (~U$)"
"Austria","AT",2011.4,0.0633846153846154,,102.281184615385,,105.695338461538,,208.031946153846,,78.6708076923077,,3.13,"OE LONG TERM GOVERNMENT BOND YIELD - 10 YEAR",794944,"OE GROSS EXTERNAL DEBT CURN (~U$)",710.9,"OE CENTRAL GOVERNMENT DEFICIT/SURPLUS CURN (~U$)"
"Austria","AT",2012.1,0.0482307692307693,,88.8691692307692,,104.4521,,193.628792307692,,76.9932461538462,,3.05,"OE LONG TERM GOVERNMENT BOND YIELD - 10 YEAR",826273,"OE GROSS EXTERNAL DEBT CURN (~U$)",-2406.4,"OE CENTRAL GOVERNMENT DEFICIT/SURPLUS CURN (~U$)"
"Austria","AT",2012.2,0.0293846153846154,,67.5697384615385,,92.5162769230769,,157.457215384615,,58.3106076923077,,2.54,"OE LONG TERM GOVERNMENT BOND YIELD - 10 YEAR",796081,"OE GROSS EXTERNAL DEBT CURN (~U$)",-306.5,"OE CENTRAL GOVERNMENT DEFICIT/SURPLUS CURN (~U$)"
"Austria","AT",2012.3,0.0273076923076923,,36.1344692307692,,57.9795692307692,,120.634076923077,,36.9562230769231,,2.03,"OE LONG TERM GOVERNMENT BOND YIELD - 10 YEAR",807336,"OE GROSS EXTERNAL DEBT CURN (~U$)",-430.2,"OE CENTRAL GOVERNMENT DEFICIT/SURPLUS CURN (~U$)"
"Austria","AT",2012.4,0.016,,15.4362461538462,,42.7363769230769,,108.670061538462,,3.37627692307692,,1.88,"OE LONG TERM GOVERNMENT BOND YIELD - 10 YEAR",813544,"OE GROSS EXTERNAL DEBT CURN (~U$)",138.8,"OE CENTRAL GOVERNMENT DEFICIT/SURPLUS CURN (~U$)"
"Austria","AT",2013.1,0.0130769230769231,,-9.77463076923077,,30.8864461538462,,112.997484615385,,-18.2046538461538,,1.88,"OE LONG TERM GOVERNMENT BOND YIELD - 10 YEAR",800671,"OE GROSS EXTERNAL DEBT CURN (~U$)",-2044.9,"OE CENTRAL GOVERNMENT DEFICIT/SURPLUS CURN (~U$)"
"Austria","AT",2013.2,0.00861538461538459,,-19.9150230769231,,38.0913923076923,,106.1394,,-13.8404384615385,,1.81,"OE LONG TERM GOVERNMENT BOND YIELD - 10 YEAR",803549,"OE GROSS EXTERNAL DEBT CURN (~U$)",-234,"OE CENTRAL GOVERNMENT DEFICIT/SURPLUS CURN (~U$)"
"Austria","AT",2013.3,0.00853846153846154,,-51.8605461538462,,40.8732076923077,,141.729530769231,,-42.7224692307692,,2.21,"OE LONG TERM GOVERNMENT BOND YIELD - 10 YEAR",828161,"OE GROSS EXTERNAL DEBT CURN (~U$)",-150.9,"OE CENTRAL GOVERNMENT DEFICIT/SURPLUS CURN (~U$)"
"Austria","AT",2013.4,0.00676923076923081,,-59.6381384615385,,34.4335153846154,,149.997376923077,,-65.2547230769231,,2.15,"OE LONG TERM GOVERNMENT BOND YIELD - 10 YEAR",825556,"OE GROSS EXTERNAL DEBT CURN (~U$)",609.8,"OE CENTRAL GOVERNMENT DEFICIT/SURPLUS CURN (~U$)"
"Austria","AT",2014.1,0.00761538461538461,,-78.0074692307692,,28.9380769230769,,133.558576923077,,-80.9038538461539,,1.98,"OE LONG TERM GOVERNMENT BOND YIELD - 10 YEAR",829325,"OE GROSS EXTERNAL DEBT CURN (~U$)",-1811.9,"OE CENTRAL GOVERNMENT DEFICIT/SURPLUS CURN (~U$)"
"Austria","AT",2014.2,0.00607692307692309,,-94.4252461538462,,24.3317615384615,,105.703069230769,,-99.6493538461538,,1.68,"OE LONG TERM GOVERNMENT BOND YIELD - 10 YEAR",844457,"OE GROSS EXTERNAL DEBT CURN (~U$)",-3143.8,"OE CENTRAL GOVERNMENT DEFICIT/SURPLUS CURN (~U$)"
"Austria","AT",2014.3,0.00530769230769227,,-118.292323076923,,23.9379230769231,,76.6572615384615,,-120.718746153846,,1.32,"OE LONG TERM GOVERNMENT BOND YIELD - 10 YEAR",774010,"OE GROSS EXTERNAL DEBT CURN (~U$)",-83.8,"OE CENTRAL GOVERNMENT DEFICIT/SURPLUS CURN (~U$)"
"Austria","AT",2014.4,0.0140769230769231,,-131.7637,,17.1962,,50.1406769230769,,-113.979861538462,,0.96,"OE LONG TERM GOVERNMENT BOND YIELD - 10 YEAR",736565,"OE GROSS EXTERNAL DEBT CURN (~U$)",331.8,"OE CENTRAL GOVERNMENT DEFICIT/SURPLUS CURN (~U$)"
"Austria","AT",2015.1,0.0056923076923077,,-153.713984615385,,8.98337692307692,,10.5103538461538,,-119.4615,,0.45,"OE LONG TERM GOVERNMENT BOND YIELD - 10 YEAR",,"OE GROSS EXTERNAL DEBT CURN (~U$)",-1317,"OE CENTRAL GOVERNMENT DEFICIT/SURPLUS CURN (~U$)"
"Austria","AT",2015.2,0.00969230769230768,,-148.880523076923,,14.7830230769231,,25.2211538461538,,-119.298853846154,,0.69,"OE LONG TERM GOVERNMENT BOND YIELD - 10 YEAR",,"OE GROSS EXTERNAL DEBT CURN (~U$)",-73.3,"OE CENTRAL GOVERNMENT DEFICIT/SURPLUS CURN (~U$)"
"Austria","AT",2015.3,0.00824999999999998,,-124.368525,,31.34085,,66.231875,,-91.71645,,,"OE LONG TERM GOVERNMENT BOND YIELD - 10 YEAR",,"OE GROSS EXTERNAL DEBT CURN (~U$)",,"OE CENTRAL GOVERNMENT DEFICIT/SURPLUS CURN (~U$)"
"Belgium","BE",2005.3,0.00439999999999996,,-96.6623571428571,,5.61428571428571,,189.557142857143,,-102.085714285714,,3.18,"BG CENTRAL GOVERNMENT BOND - 6-YEAR AND OVER YIELD",,,,
