"Year","Argentina","Brazil","Bulgaria","Colombia","Ecuador","Egypt, Arab Rep.","Mexico","Morocco","Nigeria","Panama","Peru","Philippines","Poland","Russian Federation","South Africa","Turkey","Ukraine","Venezuela, RB"
"2010",122.033,798.086,806.472,719.14,493.164,,460.422,,,879.15,770.931,336.581,,580.729,190.622,365.907,282.72,590.61

J.P. Morgan Emerging Markets Bond Index (EMBI+)

