"Year","Argentina","Brazil","Bulgaria","Colombia","Ecuador","Egypt, Arab Rep.","Mexico","Morocco","Nigeria","Panama","Peru","Philippines","Poland","Russian Federation","South Africa","Turkey","Ukraine","Venezuela, RB"
"1995",82.965,91.526,113.067,130.84,94.074,,81.499,85.967,87.19,85.23,86.982,99.296,110.697,65.038,,,,78.9

J.P. Morgan Emerging Markets Bond Index (EMBI+)

