"Year","Argentina","Brazil","Bulgaria","Colombia","Ecuador","Egypt, Arab Rep.","Mexico","Morocco","Nigeria","Panama","Peru","Philippines","Poland","Russian Federation","South Africa","Turkey","Ukraine","Venezuela, RB"
"2007",116.33,607.96,654.04,599.15,702.766,166.41,359.724,,,668.85,583.514,252.173,374.113,458.875,147.388,269.261,224.304,575.62

J.P. Morgan Emerging Markets Bond Index (EMBI+)

