"Year","Argentina","Brazil","Bulgaria","Colombia","Ecuador","Egypt, Arab Rep.","Mexico","Morocco","Nigeria","Panama","Peru","Philippines","Poland","Russian Federation","South Africa","Turkey","Ukraine","Venezuela, RB"
"1999",155.084,159.961,287.418,270.42,133.485,,145.986,165.093,179.15,260.15,211.883,105.877,208.414,52.013,,100.862,,170.41

J.P. Morgan Emerging Markets Bond Index (EMBI+)

