"Year","Argentina","Brazil","Bulgaria","Colombia","Ecuador","Egypt, Arab Rep.","Mexico","Morocco","Nigeria","Panama","Peru","Philippines","Poland","Russian Federation","South Africa","Turkey","Ukraine","Venezuela, RB"
"1997",140.702,160.3,234.722,184.15,199.213,,129.28,148.709,171.68,241.59,188.365,135.896,179.943,182.568,,,,169.81

J.P. Morgan Emerging Markets Bond Index (EMBI+)

