"Year","Argentina","Brazil","Bulgaria","Colombia","Ecuador","Egypt, Arab Rep.","Mexico","Morocco","Nigeria","Panama","Peru","Philippines","Poland","Russian Federation","South Africa","Turkey","Ukraine","Venezuela, RB"
"2000",175.31,204.756,348.119,310.28,139.024,,174.574,196.318,182.87,292.11,241.053,96.577,223.666,119.994,,110.667,,208.13

J.P. Morgan Emerging Markets Bond Index (EMBI+)

