"Year","Argentina","Brazil","Bulgaria","Colombia","Ecuador","Egypt, Arab Rep.","Mexico","Morocco","Nigeria","Panama","Peru","Philippines","Poland","Russian Federation","South Africa","Turkey","Ukraine","Venezuela, RB"
"2003",68.125,314.996,520.833,460.4,348.497,129.834,268.735,251.768,353.47,427.32,393.15,155.277,319.536,317.469,120.155,167.012,169.052,309.15

J.P. Morgan Emerging Markets Bond Index (EMBI+)

