"Year","Argentina","Brazil","Bulgaria","Colombia","Ecuador","Egypt, Arab Rep.","Mexico","Morocco","Nigeria","Panama","Peru","Philippines","Poland","Russian Federation","South Africa","Turkey","Ukraine","Venezuela, RB"
"2004",74.24,390.248,564.168,494.12,495.64,142.975,290.133,266.366,423.38,467.27,436.511,168.022,333.011,346.248,127.307,203.59,179.315,405.91

J.P. Morgan Emerging Markets Bond Index (EMBI+)

