"Year","Argentina","Brazil","Bulgaria","Colombia","Ecuador","Egypt, Arab Rep.","Mexico","Morocco","Nigeria","Panama","Peru","Philippines","Poland","Russian Federation","South Africa","Turkey","Ukraine","Venezuela, RB"
"2014",170.668,954.359,,814.63,800.602,,566.915,,,1088.45,997.755,437.462,,694.73,227.661,443.219,346.449,952.54

J.P. Morgan Emerging Markets Bond Index (EMBI+)

