"country","iso2c","year","lower_95","lower_90","median","upper_90","upper_95"
"Andorra","AD","1998",-9.94219539944227,-9.58535914684662,-7.59904354689635,-5.00587953408633,-4.63000971231453
"Andorra","AD","2007",-10.5777106819405,-10.3166380447976,-8.11753087983356,-5.65382434207705,-4.78692135575878
"Andorra","AD","2008",-10.9315649630818,-10.5160511655009,-8.14600753882717,-5.72344040677096,-4.75338222459706
"Andorra","AD","2009",-11.1900077070007,-10.7194912418898,-8.14684551251077,-5.63148366902906,-4.89862740355737
"Andorra","AD","2010",-11.3148784233101,-10.8815993889946,-8.17138266285226,-5.55326650319092,-4.86824753043044
"Andorra","AD","2011",-11.4623359017108,-10.9239700021999,-8.1803781909284,-5.506970761547,-4.86091397302864
"Andorra","AD","1999",-9.77876232120694,-9.54692631358073,-7.73380003077029,-5.17996945251083,-4.78299171419326
"Andorra","AD","2000",-9.83412979264418,-9.47286422032781,-7.82053644291961,-5.3144539838078,-4.86192273766687
"Andorra","AD","2001",-9.79807082549995,-9.51824886271297,-7.8205196874828,-5.33631219335731,-4.92944894921166
"Andorra","AD","2002",-9.92899163542696,-9.59114422796652,-7.85824680506729,-5.43792192601522,-4.90719890491934
"Andorra","AD","2003",-10.0174584899487,-9.7503063711119,-7.86266189622703,-5.45568703088932,-4.91658510520876
"Andorra","AD","2004",-9.99267690451797,-9.75518687406337,-7.95058450506316,-5.38176834493631,-4.86931670166315
"Andorra","AD","2005",-10.1972229470856,-9.91056768417562,-7.98446262257503,-5.28109332254177,-4.88159138058254
"Andorra","AD","2006",-10.4146680465085,-10.144503299341,-8.06045020105697,-5.41500173216925,-4.85146760739004
"Brunei Darussalam","BN","1998",-1.49727488018436,-1.34425772704686,-0.732815360291477,-0.216076319436071,-0.11277331001279
"Brunei Darussalam","BN","2007",0.580475182107226,0.628959491853804,0.974545805465366,1.42779093195978,1.51560711906855
"Brunei Darussalam","BN","2008",0.584555930272037,0.627185874677677,0.965395693711271,1.39693333585339,1.47382688853405
"Brunei Darussalam","BN","2009",0.57497048172649,0.619613775121553,0.945747183958014,1.40307355632535,1.49760514871461
"Brunei Darussalam","BN","2010",0.555284842845724,0.608687148101931,0.910894423964079,1.32774427719815,1.39968237011509
"Brunei Darussalam","BN","2011",0.52308267919418,0.576097251656317,0.917872310195966,1.37930655929678,1.48352610979623
"Brunei Darussalam","BN","1999",-0.609637499284619,-0.528611039529785,-0.128759711517035,0.238887600114193,0.298349406449857
"Brunei Darussalam","BN","2000",-0.207716853800963,-0.137779715743208,0.180627867371723,0.432404821415512,0.467596195537513
"Brunei Darussalam","BN","2001",0.488338248314872,0.52426697922816,0.77379201019712,1.0883544738561,1.14800931669042
"Brunei Darussalam","BN","2002",0.51734165259018,0.567422452608365,0.865365012777587,1.22751209410442,1.30349867682993
"Brunei Darussalam","BN","2003",0.524331218141845,0.571645105170362,0.884579030971666,1.28685656597015,1.38512054706046
"Brunei Darussalam","BN","2004",0.558372966161549,0.618430389610573,0.95816787753103,1.41573332743319,1.50948175836536
"Brunei Darussalam","BN","2005",0.567977106405743,0.625258181162869,0.949969159754775,1.37858450970669,1.44850857095949
"Brunei Darussalam","BN","2006",0.567402974571926,0.619124333480563,0.95561405843595,1.40592888558432,1.5060869142187
"Bahamas, The","BS","1998",0.554790827628883,0.598485122907377,0.918448708641485,1.38242808939522,1.47394144635014
"Bahamas, The","BS","2007",0.553564455830282,0.610519265830777,0.975871902324882,1.41309012320536,1.50785310275781
"Bahamas, The","BS","2008",0.548532076220914,0.607916242111442,0.954757125867113,1.40763802633717,1.49606481051313
"Bahamas, The","BS","2009",0.543768633243207,0.591505513633024,0.922620637488057,1.33343175966666,1.4277619721772
"Bahamas, The","BS","2010",0.5365152193116,0.592607767041571,0.90707857794448,1.30709275202938,1.37332799826556
"Bahamas, The","BS","2011",0.53523441313354,0.595103386591069,0.910926700428878,1.371556322496,1.46670899016387
"Bahamas, The","BS","1999",0.553757666060607,0.597186281980301,0.900519422380339,1.28898213070796,1.38840065507144
"Bahamas, The","BS","2000",0.520112736053526,0.572308802568112,0.889521347696572,1.27295759659871,1.35615347912344
"Bahamas, The","BS","2001",0.520352959227603,0.580073037350267,0.896891737433367,1.30884576471358,1.39207218698006
"Bahamas, The","BS","2002",0.517314397430561,0.587736867172953,0.895260903412729,1.3111796410937,1.39855584547701
"Bahamas, The","BS","2003",0.536599134114992,0.600803763481494,0.915890918024569,1.32108783395779,1.43838850952902
"Bahamas, The","BS","2004",0.539669387327932,0.611539663319555,0.952249599485776,1.37043983887824,1.47600204438776
"Bahamas, The","BS","2005",0.546323390310369,0.596429330570705,0.93121192488612,1.36626250949877,1.470027492697
"Bahamas, The","BS","2006",0.575691563251305,0.626922061222125,0.969622515090184,1.39124696620971,1.45966346023273
"Canada","CA","1998",2.60095827052821,2.77516545635301,4.0658792407602,5.56048139325128,5.92901324107051
"Canada","CA","2007",2.00158228756533,2.15757678425828,2.9317050242286,3.83174132353311,4.00944927133005
"Canada","CA","2008",1.21866405002765,1.35139939614365,1.99293820114646,2.6948013875308,2.84883964227703
"Canada","CA","2009",-0.232034017331928,-0.148735982545429,0.211598073183855,0.451331339782724,0.488314140495198
"Canada","CA","2010",-0.489149773872075,-0.414894890436149,-0.0127318135569076,0.331627667298793,0.389031841827374
"Canada","CA","2011",-0.702126122637531,-0.608112460105206,-0.1593701013614,0.26791476282276,0.331085144185975
"Canada","CA","1999",2.78589503006617,2.96455359282178,4.17817879342839,5.43245679850628,5.68867905760326
"Canada","CA","2000",3.00037411801153,3.21893448579344,4.38254493308308,5.62686921725387,5.8747510180224
"Canada","CA","2001",3.06608695944438,3.25903732204957,4.45815096905119,5.67161641171847,5.93067068363324
"Canada","CA","2002",3.08740490834398,3.30739950105224,4.46459905443821,5.72286431538173,5.9685020159768
"Canada","CA","2003",3.04095196156896,3.23556457228628,4.35372047919854,5.61517029682715,5.93919236451961
"Canada","CA","2004",2.98715574548564,3.15537532176897,4.19064650888831,5.43072039599092,5.78540901912231
"Canada","CA","2005",2.78935714716615,2.93178438807077,3.91706341945788,5.10621105205114,5.35464348747456
"Canada","CA","2006",2.50938846456436,2.62088921903268,3.51860598331,4.61616020745316,4.87559362552275
"Switzerland","CH","1998",1.14735581155184,1.25656545809831,2.02746618117359,2.98637058648526,3.14511187095863
"Switzerland","CH","2007",2.98221847440632,3.11474496293787,4.07478776796813,5.21370207483304,5.45457096058102
"Switzerland","CH","2008",2.72487995094829,2.8724627769054,3.7802702104255,4.84784082104743,5.0637672342331
"Switzerland","CH","2009",2.34145466912059,2.47741320686072,3.29550234620507,4.25997487727746,4.42689608350654
"Switzerland","CH","2010",1.74570982084583,1.86654919558313,2.58745932864393,3.39774289861749,3.59720249617359
"Switzerland","CH","2011",0.865411369651985,0.986106209277759,1.64952395308374,2.46931256792308,2.70170014217013
"Switzerland","CH","1999",1.47520855557676,1.60119393989832,2.33965885658544,3.20239666588777,3.33078606624306
"Switzerland","CH","2000",1.97399362859724,2.09235303805479,2.91508644827638,3.79746134043443,3.94891786855933
"Switzerland","CH","2001",2.26642824011441,2.46116229163355,3.36265920076502,4.28921885037988,4.51757490376861
"Switzerland","CH","2002",2.70789427840468,2.87470538994619,3.83247482721558,4.89968587709189,5.07451765925968
"Switzerland","CH","2003",2.92656908415444,3.08279407838325,4.11028547105681,5.23204208495985,5.48545369204211
"Switzerland","CH","2004",3.06857316496308,3.25103339139646,4.25514946502226,5.42598826251432,5.69708822962047
"Switzerland","CH","2005",3.04853788994745,3.2967290141071,4.30779832249075,5.54912155202007,5.7676507478657
"Switzerland","CH","2006",3.05545488841016,3.23444344027583,4.23938391111701,5.46897012579799,5.70291991640204
"Curacao","CW","1998",-10.2916821573608,-9.88208871029267,-6.94905468907626,-4.16744631202998,-3.80499440405992
"Curacao","CW","2007",-10.6131248414518,-10.1983341061425,-7.13769352972542,-4.9708143542599,-4.62235274727235
"Curacao","CW","2008",-10.7734982666018,-10.4313213779104,-7.18096463860808,-4.9997077708028,-4.67686191581944
"Curacao","CW","2009",-10.8371757777767,-10.447548955182,-7.23244570152625,-4.94619013571604,-4.60040538013634
"Curacao","CW","2010",-11.0096895210751,-10.4960588249609,-7.24727183889814,-4.89952422635947,-4.54909119060313
"Curacao","CW","2011",-11.1554010360334,-10.6669525668512,-7.30968942957584,-4.78923684759632,-4.32602544333996
"Curacao","CW","1999",-10.191013075802,-9.81158780616898,-7.04535530530887,-4.26128808668959,-3.83340572115896
"Curacao","CW","2000",-10.2377853108891,-9.84909084339588,-7.1154309215876,-4.40334196461689,-3.98936494608131
"Curacao","CW","2001",-10.2254260521387,-9.85236750043412,-7.09390252505366,-4.57643194690723,-4.23936645343108
"Curacao","CW","2002",-10.2235505210684,-9.85120876290905,-7.10004922118147,-4.66396380137766,-4.30611680393785
"Curacao","CW","2003",-10.2008849424344,-9.84545890623922,-7.16009879611765,-4.72809095832484,-4.38984491715258
"Curacao","CW","2004",-10.2977572221523,-9.931389988358,-7.06274723827377,-4.82090373543723,-4.43611038955268
"Curacao","CW","2005",-10.3388256516411,-9.94210097572377,-7.06120572536799,-4.84711466327597,-4.5361935287245
"Curacao","CW","2006",-10.3627089153189,-10.0483597915537,-7.11407024072627,-4.82040802866034,-4.48078869000287
"Cyprus","CY","1998",0.533621768622689,0.595479216438402,0.933650058381768,1.42689119951499,1.52680420795634
"Cyprus","CY","2007",0.674908142551812,0.734941222360403,1.14413307566211,1.65843797152209,1.75006077015352
"Cyprus","CY","2008",1.00873869921813,1.08204350306674,1.59528822015875,2.16806000997026,2.2731917139387
"Cyprus","CY","2009",1.1123784633226,1.21519068913718,1.78524723048974,2.35383021564359,2.45490952308555
"Cyprus","CY","2010",1.08815760050963,1.19903019146442,1.78421428306707,2.42520319422631,2.54019535328713
"Cyprus","CY","2011",0.981774544150228,1.09372998644099,1.77450724930681,2.53267915194929,2.69009426974024
"Cyprus","CY","1999",0.526202017150575,0.586609405461379,0.929330287435243,1.34586193082414,1.42220480568543
"Cyprus","CY","2000",0.529090741466523,0.582149081846741,0.899588063741738,1.30800330621169,1.38394273396981
"Cyprus","CY","2001",0.519340999778109,0.571200882538828,0.898541750812498,1.31013636570828,1.41006801988799
"Cyprus","CY","2002",0.505635312561507,0.563733535715676,0.906030466386444,1.37416118272061,1.4663810280272
"Cyprus","CY","2003",0.530325579969549,0.583139304679847,0.910602970391828,1.35547378621974,1.46186803233433
"Cyprus","CY","2004",0.522517222869964,0.570032700826498,0.892121902774943,1.35510689072022,1.44581707509315
"Cyprus","CY","2005",0.548181322970724,0.599590901197782,0.917239017928136,1.34294135771114,1.41001057866776
"Cyprus","CY","2006",0.572220566159286,0.620674316832994,0.976295699160136,1.43196453164404,1.51152130727042
"Czech Republic","CZ","1998",1.34942045838357,1.48516138084273,2.27592149536371,3.12483669457887,3.31045312128377
"Czech Republic","CZ","2007",2.00394488368216,2.13435556782736,2.91203501978651,3.79590984265842,3.95534320997044
"Czech Republic","CZ","2008",1.28304303047452,1.39880880802619,2.04224208335336,2.72546744687077,2.85992252177065
"Czech Republic","CZ","2009",0.23274548172736,0.2576647396666,0.460535252488078,0.601288623250365,0.619331046774637
"Czech Republic","CZ","2010",0.205149963930887,0.242286545322003,0.439729206133116,0.585362902476437,0.604204207670726
"Czech Republic","CZ","2011",0.20552525628722,0.24091900013666,0.437719237946337,0.586588357031388,0.605957444028464
"Czech Republic","CZ","1999",1.61198007895564,1.80355569181858,2.55679323034592,3.3560097004293,3.51899785394084
