"country","iso2c","year","lower_95","lower_90","median","upper_90","upper_95"
"Morocco","MA","2006",-0.426,-0.392,-0.006,0.417,0.523
"Morocco","MA","2007",-0.433,-0.399,-0.054,0.378,0.502
"Morocco","MA","2008",-0.495,-0.407,-0.049,0.442,0.543
"Morocco","MA","2009",-0.467,-0.414,-0.044,0.388,0.479
"Morocco","MA","2010",-0.509,-0.476,-0.06,0.397,0.53
"Morocco","MA","2011",-0.602,-0.474,-0.056,0.613,0.704
"Netherlands","NL","1990",0.249,0.537,1.631,2.631,2.736
"Netherlands","NL","1991",0.499,0.679,1.659,2.754,2.982
"Netherlands","NL","1992",0.507,0.704,1.784,2.971,3.144
"Netherlands","NL","1993",0.278,0.554,1.701,2.994,3.384
"Netherlands","NL","1994",0.251,0.425,1.588,2.768,3.281
"Netherlands","NL","1995",0.25,0.252,1.308,2.47,2.841
"Netherlands","NL","1996",-0.205,-0.025,0.867,1.84,1.977
"Netherlands","NL","1997",-0.418,-0.369,0.333,0.976,1.171
"Netherlands","NL","1998",-0.768,-0.752,-0.682,-0.612,-0.607
"Netherlands","NL","1999",-0.724,-0.714,-0.663,-0.605,-0.6
"Netherlands","NL","2000",-0.62,-0.58,-0.222,0.187,0.323
"Netherlands","NL","2001",-0.585,-0.499,0.014,0.604,0.77
"Netherlands","NL","2002",-0.511,-0.41,0.093,0.803,0.879
"Netherlands","NL","2003",-0.525,-0.451,0.123,0.79,0.928
"Netherlands","NL","2004",-0.503,-0.451,0.229,0.762,0.93
"Netherlands","NL","2005",-0.488,-0.381,0.277,0.875,0.977
"Netherlands","NL","2006",-0.498,-0.384,0.191,0.985,1.074
"Netherlands","NL","2007",-0.446,-0.324,0.212,1.068,1.109
"Netherlands","NL","2008",-0.518,-0.491,0.165,0.864,1.069
"Netherlands","NL","2009",-0.523,-0.481,0.126,0.731,0.935
"Netherlands","NL","2010",-0.554,-0.529,0.053,0.675,0.923
"Netherlands","NL","2011",-0.641,-0.634,0.03,0.73,0.993
"New Zealand","NZ","1990",-0.094,-0.051,0.733,1.504,1.777
"New Zealand","NZ","1991",-0.113,0.097,0.772,1.579,1.74
"New Zealand","NZ","1992",0.043,0.127,0.779,1.5,1.717
"New Zealand","NZ","1993",0.062,0.145,0.789,1.481,1.674
"New Zealand","NZ","1994",0.04,0.154,0.746,1.409,1.557
"New Zealand","NZ","1995",-0.02,0.123,0.704,1.373,1.485
"New Zealand","NZ","1996",-0.05,0.022,0.61,1.248,1.422
"New Zealand","NZ","1997",-0.21,-0.13,0.463,1.052,1.258
"New Zealand","NZ","1998",-0.373,-0.245,0.295,0.874,0.976
"New Zealand","NZ","1999",-0.39,-0.272,0.218,0.754,0.823
"New Zealand","NZ","2000",-0.425,-0.321,0.152,0.669,0.747
"New Zealand","NZ","2001",-0.466,-0.376,0.105,0.645,0.754
"New Zealand","NZ","2002",-0.423,-0.352,0.11,0.587,0.707
"New Zealand","NZ","2003",-0.445,-0.365,0.086,0.593,0.69
"New Zealand","NZ","2004",-0.47,-0.399,0.047,0.543,0.671
"New Zealand","NZ","2005",-0.449,-0.428,0.012,0.517,0.707
"New Zealand","NZ","2006",-0.464,-0.397,0.028,0.52,0.642
"New Zealand","NZ","2007",-0.503,-0.435,-0.011,0.452,0.575
"New Zealand","NZ","2008",-0.529,-0.492,-0.106,0.354,0.522
"New Zealand","NZ","2009",-0.573,-0.548,-0.225,0.159,0.283
"New Zealand","NZ","2010",-0.646,-0.624,-0.411,-0.14,-0.019
"New Zealand","NZ","2011",-1.282,-1.186,-0.93,-0.713,-0.701
"Nigeria","NG","1990",-0.303,-0.245,0.046,0.324,0.403
"Nigeria","NG","1991",-0.296,-0.248,0.047,0.312,0.407
"Nigeria","NG","1992",-0.296,-0.251,0.04,0.307,0.403
"Nigeria","NG","1993",-0.302,-0.253,0.03,0.297,0.377
"Nigeria","NG","1994",-0.304,-0.248,0.023,0.306,0.369
"Nigeria","NG","1995",-0.297,-0.279,0.015,0.283,0.379
"Nigeria","NG","1996",-0.317,-0.276,0.01,0.287,0.359
"Nigeria","NG","1997",-0.312,-0.293,0.002,0.281,0.367
"Nigeria","NG","1998",-0.303,-0.293,0.003,0.28,0.381
"Nigeria","NG","1999",-0.329,-0.298,0.006,0.281,0.363
"Nigeria","NG","2000",-0.332,-0.306,-0.002,0.278,0.38
"Nigeria","NG","2001",-0.342,-0.311,-0.001,0.268,0.351
"Nigeria","NG","2002",-0.349,-0.3,-0.006,0.271,0.342
"Nigeria","NG","2003",-0.338,-0.296,-0.005,0.282,0.353
"Nigeria","NG","2004",-0.357,-0.312,-0.003,0.268,0.33
"Nigeria","NG","2005",-0.362,-0.315,-0.002,0.267,0.332
"Nigeria","NG","2006",-0.365,-0.323,-0.001,0.268,0.344
"Nigeria","NG","2007",-0.363,-0.338,0,0.277,0.37
"Nigeria","NG","2008",-0.329,-0.293,-0.005,0.357,0.403
"Nigeria","NG","2009",-0.39,-0.355,-0.007,0.312,0.464
"Nigeria","NG","2010",-0.333,-0.371,-0.011,0.314,0.519
"Nigeria","NG","2011",-0.413,-0.328,-0.014,0.377,0.417
"Norway","NO","1990",-0.195,0.015,1.154,2.679,2.69
"Norway","NO","1991",0.311,0.665,2.109,4.659,4.712
"Norway","NO","1992",0.241,0.394,2.539,5.247,6.224
"Norway","NO","1993",0.541,0.637,2.816,5.288,6.231
"Norway","NO","1994",1.127,0.768,3.52,6.739,8.254
"Norway","NO","1995",1.042,1.618,4.3,7.497,7.947
"Norway","NO","1996",1.402,1.885,4.827,8.158,8.664
"Norway","NO","1997",1.481,1.926,5.077,8.482,9.254
"Norway","NO","1998",1.4,1.971,5.17,9.048,9.718
"Norway","NO","1999",1.632,2.122,5.495,9.794,10.839
"Norway","NO","2000",1.777,2.112,6.265,11.219,12.749
"Norway","NO","2001",1.657,1.982,6.585,11.753,14.075
"Norway","NO","2002",1.535,1.877,6.725,12.255,14.333
"Norway","NO","2003",1.247,1.655,6.179,11.89,14.104
"Norway","NO","2004",0.72,1.16,5.378,10.67,13.265
"Norway","NO","2005",0.485,0.793,3.954,8.31,10.837
"Norway","NO","2006",-0.276,0.038,2.068,5.22,6.716
"Norway","NO","2007",-1.062,-1.022,-0.845,-0.705,-0.672
"Norway","NO","2008",-1.082,-1.039,-0.858,-0.71,-0.688
"Norway","NO","2009",-1.107,-1.057,-0.858,-0.71,-0.69
"Norway","NO","2010",-4.598,-3.807,-2,-0.811,-0.793
"Norway","NO","2011",-5.935,-5.049,-2.592,-0.812,-0.801
"Oman","OM","1990",-0.801,-0.786,-0.702,-0.633,-0.623
"Oman","OM","1991",-0.784,-0.766,-0.7,-0.633,-0.624
"Oman","OM","1992",-0.782,-0.776,-0.694,-0.637,-0.622
"Oman","OM","1993",-0.784,-0.773,-0.696,-0.634,-0.621
"Oman","OM","1994",-0.777,-0.764,-0.699,-0.633,-0.622
"Oman","OM","1995",-0.772,-0.761,-0.7,-0.629,-0.618
"Oman","OM","1996",-0.773,-0.759,-0.7,-0.628,-0.621
"Oman","OM","1997",-0.775,-0.761,-0.697,-0.628,-0.618
"Oman","OM","1998",-0.775,-0.763,-0.69,-0.632,-0.619
"Oman","OM","1999",-0.779,-0.765,-0.691,-0.631,-0.623
"Oman","OM","2000",-0.772,-0.757,-0.687,-0.624,-0.616
"Oman","OM","2001",-0.74,-0.727,-0.671,-0.616,-0.61
"Oman","OM","2002",-0.666,-0.658,-0.572,-0.486,-0.46
"Oman","OM","2003",-0.633,-0.631,-0.502,-0.393,-0.354
"Oman","OM","2004",-0.628,-0.626,-0.454,-0.321,-0.276
"Oman","OM","2005",-0.6,-0.599,-0.422,-0.266,-0.204
"Oman","OM","2006",-0.583,-0.565,-0.393,-0.211,-0.151
"Oman","OM","2007",-0.563,-0.558,-0.367,-0.188,-0.123
"Oman","OM","2008",-0.553,-0.531,-0.355,-0.149,-0.092
"Oman","OM","2009",-0.54,-0.524,-0.355,-0.134,-0.064
"Oman","OM","2010",-0.557,-0.525,-0.36,-0.109,-0.046
"Oman","OM","2011",-0.574,-0.538,-0.358,-0.1,-0.04
"Panama","PA","1990",-0.424,-0.35,-0.1,0.15,0.196
"Panama","PA","1991",-0.379,-0.335,-0.101,0.143,0.19
"Panama","PA","1992",-0.37,-0.327,-0.098,0.138,0.174
"Panama","PA","1993",-0.37,-0.329,-0.098,0.123,0.163
"Panama","PA","1994",-0.36,-0.324,-0.098,0.121,0.153
"Panama","PA","1995",-0.358,-0.321,-0.1,0.116,0.148
"Panama","PA","1996",-0.354,-0.323,-0.107,0.111,0.144
"Panama","PA","1997",-0.342,-0.313,-0.109,0.106,0.144
"Panama","PA","1998",-0.341,-0.31,-0.108,0.11,0.139
"Panama","PA","1999",-0.341,-0.307,-0.114,0.114,0.141
"Panama","PA","2000",-0.346,-0.31,-0.117,0.111,0.139
"Panama","PA","2001",-0.352,-0.321,-0.116,0.107,0.142
"Panama","PA","2002",-0.358,-0.317,-0.117,0.116,0.144
"Panama","PA","2003",-0.366,-0.321,-0.118,0.12,0.147
"Panama","PA","2004",-0.367,-0.33,-0.118,0.121,0.161
"Panama","PA","2005",-0.384,-0.339,-0.117,0.122,0.155
"Panama","PA","2006",-0.4,-0.341,-0.116,0.122,0.149
"Panama","PA","2007",-0.4,-0.348,-0.115,0.118,0.157
"Panama","PA","2008",-0.415,-0.352,-0.115,0.128,0.15
"Panama","PA","2009",-0.411,-0.365,-0.111,0.127,0.159
"Panama","PA","2010",-0.433,-0.355,-0.11,0.179,0.178
"Panama","PA","2011",-0.423,-0.394,-0.109,0.156,0.207
"Peru","PE","1990",-0.235,-0.059,1.079,2.056,2.281
"Peru","PE","1991",-0.007,0.182,1.328,2.367,2.625
"Peru","PE","1992",0.043,0.395,1.524,2.762,2.956
"Peru","PE","1993",0.509,0.624,1.863,3.041,3.483
"Peru","PE","1994",0.636,0.823,2.158,3.497,3.866
"Peru","PE","1995",0.658,0.993,2.353,3.903,4.247
"Peru","PE","1996",0.914,1.106,2.517,4.178,4.585
"Peru","PE","1997",1.008,1.191,2.711,4.369,5.07
"Peru","PE","1998",1.079,1.533,3.144,5.02,5.542
"Peru","PE","1999",1.361,1.731,3.728,5.968,6.488
"Peru","PE","2000",1.658,2.146,4.394,7.213,7.539
"Peru","PE","2001",1.702,2.109,4.854,7.898,8.687
"Peru","PE","2002",2.268,2.875,5.325,10.045,10.102
"Peru","PE","2003",2.542,2.101,5.736,10.226,13.363
"Peru","PE","2004",2.077,2.122,6.126,10.841,16.683
"Peru","PE","2005",3.048,2.212,6.476,11.445,17.438
"Peru","PE","2006",2.893,2.275,6.869,11.911,15.629
"Peru","PE","2007",2.488,2.221,6.973,12.097,14.506
"Peru","PE","2008",3.02,2.287,7.084,12.439,15.106
"Peru","PE","2009",3.079,2.18,7.112,12.468,16.432
"Peru","PE","2010",2.844,2.12,7.026,12.496,17.143
"Peru","PE","2011",2.737,2.005,6.893,12.583,16.108
"Philippines","PH","1990",0.663,0.858,1.638,2.656,2.882
"Philippines","PH","1991",0.804,1.079,1.674,2.852,2.891
"Philippines","PH","1992",0.944,0.851,1.69,2.77,3.335
"Philippines","PH","1993",1.016,1.21,1.738,2.828,2.844
"Philippines","PH","1994",1.134,0.989,1.758,2.621,3.092
"Philippines","PH","1995",1.109,1.229,1.753,2.858,2.909
"Philippines","PH","1996",1.027,1.193,1.757,2.568,2.698
"Philippines","PH","1997",1.01,1.141,1.769,2.542,2.751
"Philippines","PH","1998",1.034,1.075,1.714,2.557,2.86
"Philippines","PH","1999",1.031,1.131,1.755,2.722,2.952
"Philippines","PH","2000",1.017,1.147,1.851,2.778,3.026
"Philippines","PH","2001",0.968,1.197,1.839,2.906,3.028
"Philippines","PH","2002",0.947,1.115,1.833,2.833,3.104
"Philippines","PH","2003",0.864,1.096,1.793,2.827,3.056
"Philippines","PH","2004",0.868,1.035,1.73,2.676,2.905
"Philippines","PH","2005",0.909,1.083,1.666,2.881,2.968
"Philippines","PH","2006",0.856,0.737,1.58,2.482,3.05
"Philippines","PH","2007",0.632,0.782,1.466,2.006,2.148
"Philippines","PH","2008",0.254,0.446,1.193,1.884,1.986
"Philippines","PH","2009",0.071,0.271,1.08,1.844,1.928
"Philippines","PH","2010",-0.149,0.083,1.091,1.871,1.947
"Philippines","PH","2011",-0.298,-0.063,1.023,1.821,1.899
"Poland","PL","1990",-0.493,-0.456,-0.116,0.209,0.335
"Poland","PL","1991",-0.497,-0.465,-0.113,0.18,0.289
"Poland","PL","1992",-0.459,-0.413,-0.124,0.2,0.293
"Poland","PL","1993",-0.448,-0.406,-0.12,0.18,0.261
"Poland","PL","1994",-0.429,-0.365,-0.115,0.207,0.254
"Poland","PL","1995",-0.425,-0.385,-0.109,0.199,0.282
"Poland","PL","1996",-0.441,-0.391,-0.108,0.193,0.298
"Poland","PL","1997",-0.425,-0.399,-0.138,0.198,0.31
"Poland","PL","1998",-0.456,-0.408,-0.146,0.183,0.289
"Poland","PL","1999",-0.484,-0.472,-0.16,0.148,0.293
"Poland","PL","2000",-0.499,-0.471,-0.165,0.146,0.272
"Poland","PL","2001",-0.488,-0.466,-0.175,0.131,0.24
"Poland","PL","2002",-0.493,-0.474,-0.193,0.091,0.191
"Poland","PL","2003",-0.496,-0.466,-0.229,0.05,0.142
"Poland","PL","2004",-0.535,-0.5,-0.261,0.001,0.082
"Poland","PL","2005",-0.54,-0.513,-0.288,-0.045,0.024
"Poland","PL","2006",-0.559,-0.536,-0.32,-0.119,-0.061
"Poland","PL","2007",-0.601,-0.571,-0.386,-0.199,-0.163
"Poland","PL","2008",-0.636,-0.607,-0.482,-0.335,-0.311
"Poland","PL","2009",-0.692,-0.685,-0.632,-0.587,-0.583
"Poland","PL","2010",-0.693,-0.69,-0.634,-0.591,-0.585
"Poland","PL","2011",-0.692,-0.686,-0.634,-0.588,-0.585
"Portugal","PT","1990",-0.43,-0.39,-0.149,0.071,0.127
"Portugal","PT","1991",-0.425,-0.397,-0.158,0.06,0.125
"Portugal","PT","1992",-0.414,-0.393,-0.165,0.046,0.116
"Portugal","PT","1993",-0.432,-0.409,-0.172,0.033,0.103
"Portugal","PT","1994",-0.416,-0.406,-0.174,0.03,0.126
"Portugal","PT","1995",-0.429,-0.421,-0.172,0.02,0.116
"Portugal","PT","1996",-0.466,-0.447,-0.174,0.018,0.099
"Portugal","PT","1997",-0.433,-0.43,-0.175,0.019,0.125
"Portugal","PT","1998",-0.447,-0.427,-0.175,0.023,0.108
"Portugal","PT","1999",-0.432,-0.409,-0.173,0.031,0.12
"Portugal","PT","2000",-0.423,-0.409,-0.172,0.025,0.121
"Portugal","PT","2001",-0.414,-0.4,-0.169,0.025,0.109
"Portugal","PT","2002",-0.427,-0.413,-0.167,0.03,0.107
"Portugal","PT","2003",-0.444,-0.417,-0.169,0.031,0.083
"Portugal","PT","2004",-0.423,-0.381,-0.168,0.065,0.112
"Portugal","PT","2005",-0.425,-0.425,-0.166,0.037,0.114
"Portugal","PT","2006",-0.423,-0.414,-0.163,0.058,0.14
"Portugal","PT","2007",-0.422,-0.424,-0.16,0.065,0.148
"Portugal","PT","2008",-0.439,-0.414,-0.156,0.08,0.143
"Portugal","PT","2009",-0.452,-0.433,-0.154,0.081,0.154
"Portugal","PT","2010",-0.469,-0.443,-0.152,0.089,0.156
"Portugal","PT","2011",-0.477,-0.418,-0.148,0.126,0.175
"Qatar","QA","1990",-0.843,-0.824,-0.737,-0.653,-0.637
"Qatar","QA","1991",-0.822,-0.81,-0.734,-0.659,-0.644
"Qatar","QA","1992",-0.819,-0.804,-0.732,-0.654,-0.642
"Qatar","QA","1993",-0.784,-0.772,-0.708,-0.639,-0.627
"Qatar","QA","1994",-0.781,-0.763,-0.703,-0.622,-0.615
"Qatar","QA","1995",-0.784,-0.763,-0.7,-0.624,-0.618
"Qatar","QA","1996",-0.781,-0.765,-0.699,-0.63,-0.621
"Qatar","QA","1997",-0.779,-0.764,-0.693,-0.626,-0.622
"Qatar","QA","1998",-0.778,-0.767,-0.699,-0.634,-0.622
"Qatar","QA","1999",-0.773,-0.761,-0.699,-0.627,-0.617
"Qatar","QA","2000",-0.777,-0.766,-0.693,-0.634,-0.623
"Qatar","QA","2001",-0.769,-0.757,-0.687,-0.628,-0.62
"Qatar","QA","2002",-0.74,-0.73,-0.673,-0.612,-0.604
"Qatar","QA","2003",-0.661,-0.644,-0.57,-0.479,-0.46
"Qatar","QA","2004",-0.62,-0.601,-0.508,-0.39,-0.364
"Qatar","QA","2005",-0.594,-0.579,-0.457,-0.336,-0.302
"Qatar","QA","2006",-0.567,-0.55,-0.427,-0.278,-0.246
"Qatar","QA","2007",-0.554,-0.541,-0.406,-0.25,-0.198
"Qatar","QA","2008",-0.542,-0.529,-0.376,-0.225,-0.171
"Qatar","QA","2009",-0.54,-0.523,-0.37,-0.203,-0.148
"Qatar","QA","2010",-0.548,-0.518,-0.364,-0.174,-0.131
"Qatar","QA","2011",-0.559,-0.53,-0.36,-0.158,-0.109
"Russian Federation","RU","1990",-2.347,-2.113,-1.417,-0.868,-0.806
"Russian Federation","RU","1991",-2.439,-2.165,-1.422,-0.871,-0.835
"Russian Federation","RU","1992",-1.987,-1.78,-1.242,-0.818,-0.795
"Russian Federation","RU","1993",-0.811,-0.789,-0.713,-0.625,-0.616
"Russian Federation","RU","1994",-0.619,-0.556,-0.288,0.167,0.209
"Russian Federation","RU","1995",-0.613,-0.551,-0.157,0.327,0.458
"Russian Federation","RU","1996",-0.563,-0.523,-0.077,0.461,0.606
"Russian Federation","RU","1997",-0.561,-0.507,0.031,0.636,0.761
"Russian Federation","RU","1998",-0.545,-0.488,0.065,0.736,0.878
"Russian Federation","RU","1999",-0.529,-0.445,0.174,0.886,1.043
"Russian Federation","RU","2000",-0.523,-0.483,0.182,0.899,1.174
"Russian Federation","RU","2001",-0.466,-0.363,0.24,0.901,1.012
"Russian Federation","RU","2002",-0.487,-0.398,0.278,0.967,1.117
"Russian Federation","RU","2003",-0.37,-0.256,0.39,1.18,1.296
"Russian Federation","RU","2004",-0.285,-0.182,0.642,1.317,1.496
"Russian Federation","RU","2005",-0.017,0.156,1.039,1.806,1.995
"Russian Federation","RU","2006",0.353,0.507,1.495,2.526,2.824
"Russian Federation","RU","2007",0.589,0.763,1.903,3.12,3.472
"Russian Federation","RU","2008",0.726,0.907,2.199,3.5,3.947
"Russian Federation","RU","2009",0.846,1.021,2.354,3.884,4.355
"Russian Federation","RU","2010",0.882,1.044,2.344,4.21,4.761
"Russian Federation","RU","2011",0.829,1.005,2.435,4.393,5.06
"San Marino","SM","1990",-1.149,-1.117,-0.943,-0.809,-0.781
"San Marino","SM","1991",-1.128,-1.092,-0.934,-0.802,-0.783
"San Marino","SM","1992",-1.074,-1.048,-0.909,-0.793,-0.77
"San Marino","SM","1993",-0.998,-0.97,-0.861,-0.753,-0.738
"San Marino","SM","1994",-0.957,-0.935,-0.835,-0.736,-0.721
"San Marino","SM","1995",-0.936,-0.918,-0.826,-0.725,-0.708
"San Marino","SM","1996",-0.927,-0.905,-0.81,-0.716,-0.701
"San Marino","SM","1997",-0.924,-0.9,-0.803,-0.713,-0.7
"San Marino","SM","1998",-0.921,-0.902,-0.802,-0.711,-0.692
"San Marino","SM","1999",-0.919,-0.899,-0.797,-0.712,-0.7
"San Marino","SM","2000",-0.914,-0.897,-0.797,-0.708,-0.693
"San Marino","SM","2001",-0.902,-0.892,-0.791,-0.703,-0.679
"San Marino","SM","2002",-0.896,-0.873,-0.784,-0.696,-0.68
"San Marino","SM","2003",-0.872,-0.857,-0.768,-0.682,-0.665
"San Marino","SM","2004",-0.827,-0.809,-0.72,-0.648,-0.637
"San Marino","SM","2005",-0.692,-0.687,-0.633,-0.588,-0.583
"San Marino","SM","2006",-0.692,-0.682,-0.629,-0.58,-0.579
"San Marino","SM","2007",-0.688,-0.688,-0.628,-0.585,-0.574
"San Marino","SM","2008",-0.688,-0.683,-0.629,-0.581,-0.575
"San Marino","SM","2009",-0.689,-0.69,-0.632,-0.586,-0.574
"San Marino","SM","2010",-0.818,-0.803,-0.714,-0.643,-0.628
"San Marino","SM","2011",-0.868,-0.848,-0.747,-0.66,-0.642
"Saudi Arabia","SA","1990",-0.663,-0.661,-0.603,-0.547,-0.529
"Saudi Arabia","SA","1991",-0.661,-0.658,-0.603,-0.544,-0.527
"Saudi Arabia","SA","1992",-0.66,-0.661,-0.602,-0.548,-0.528
"Saudi Arabia","SA","1993",-0.661,-0.661,-0.602,-0.55,-0.537
"Saudi Arabia","SA","1994",-0.671,-0.659,-0.603,-0.551,-0.544
"Saudi Arabia","SA","1995",-0.663,-0.653,-0.602,-0.547,-0.543
"Saudi Arabia","SA","1996",-0.664,-0.656,-0.6,-0.557,-0.549
"Saudi Arabia","SA","1997",-0.664,-0.656,-0.6,-0.556,-0.551
"Saudi Arabia","SA","1998",-0.661,-0.656,-0.603,-0.556,-0.549
"Saudi Arabia","SA","1999",-0.661,-0.656,-0.603,-0.557,-0.548
"Saudi Arabia","SA","2000",-0.66,-0.651,-0.603,-0.55,-0.548
"Saudi Arabia","SA","2001",-0.661,-0.656,-0.602,-0.556,-0.549
"Saudi Arabia","SA","2002",-0.661,-0.654,-0.603,-0.556,-0.55
"Saudi Arabia","SA","2003",-0.661,-0.655,-0.603,-0.558,-0.551
"Saudi Arabia","SA","2004",-0.659,-0.652,-0.603,-0.554,-0.55
"Saudi Arabia","SA","2005",-0.661,-0.653,-0.603,-0.557,-0.552
"Saudi Arabia","SA","2006",-0.66,-0.653,-0.599,-0.556,-0.55
"Saudi Arabia","SA","2007",-0.662,-0.651,-0.601,-0.555,-0.552
"Saudi Arabia","SA","2008",-0.659,-0.652,-0.6,-0.556,-0.55
"Saudi Arabia","SA","2009",-0.659,-0.652,-0.599,-0.555,-0.55
"Saudi Arabia","SA","2010",-0.664,-0.652,-0.598,-0.553,-0.551
"Saudi Arabia","SA","2011",-0.657,-0.657,-0.598,-0.551,-0.536
"Singapore","SG","1990",-0.673,-0.65,-0.561,-0.445,-0.424
"Singapore","SG","1991",-0.68,-0.657,-0.563,-0.448,-0.428
"Singapore","SG","1992",-0.664,-0.656,-0.566,-0.459,-0.423
"Singapore","SG","1993",-0.678,-0.665,-0.572,-0.455,-0.42
"Singapore","SG","1994",-0.677,-0.656,-0.576,-0.47,-0.448
"Singapore","SG","1995",-0.676,-0.664,-0.573,-0.463,-0.436
"Singapore","SG","1996",-0.684,-0.667,-0.577,-0.474,-0.445
"Singapore","SG","1997",-0.684,-0.665,-0.574,-0.47,-0.45
"Singapore","SG","1998",-0.681,-0.662,-0.574,-0.454,-0.43
"Singapore","SG","1999",-0.681,-0.665,-0.565,-0.452,-0.418
"Singapore","SG","2000",-0.647,-0.626,-0.429,-0.221,-0.151
"Singapore","SG","2001",-0.397,-0.349,0.173,0.737,0.954
"Singapore","SG","2002",-0.196,-0.032,0.589,1.415,1.561
"Singapore","SG","2003",0.036,0.209,0.943,1.908,2.085
"Singapore","SG","2004",0.3,0.453,1.314,2.374,2.598
"Singapore","SG","2005",0.388,0.593,1.553,2.633,2.883
"Singapore","SG","2006",0.601,0.701,1.627,2.861,3.215
"Singapore","SG","2007",0.693,0.793,1.766,3.052,3.393
"Singapore","SG","2008",0.677,0.812,1.879,3.079,3.412
"Singapore","SG","2009",0.644,0.83,1.912,3.142,3.474
"Singapore","SG","2010",0.628,0.767,1.946,3.212,3.587
"Singapore","SG","2011",0.532,0.845,1.917,3.467,3.612
"Slovak Republic","SK","1990",-0.949,-0.925,-0.797,-0.682,-0.661
"Slovak Republic","SK","1991",-0.921,-0.904,-0.783,-0.681,-0.658
"Slovak Republic","SK","1992",-0.861,-0.846,-0.747,-0.66,-0.64
"Slovak Republic","SK","1993",-0.768,-0.754,-0.691,-0.626,-0.616
"Slovak Republic","SK","1994",-0.69,-0.686,-0.632,-0.589,-0.584
"Slovak Republic","SK","1995",-0.687,-0.68,-0.625,-0.579,-0.574
"Slovak Republic","SK","1996",-0.686,-0.681,-0.619,-0.578,-0.57
"Slovak Republic","SK","1997",-0.685,-0.678,-0.623,-0.575,-0.57
"Slovak Republic","SK","1998",-0.689,-0.68,-0.617,-0.571,-0.567
"Slovak Republic","SK","1999",-0.688,-0.679,-0.62,-0.571,-0.565
"Slovak Republic","SK","2000",-0.684,-0.677,-0.621,-0.573,-0.565
"Slovak Republic","SK","2001",-0.687,-0.674,-0.622,-0.57,-0.569
"Slovak Republic","SK","2002",-0.685,-0.676,-0.623,-0.574,-0.57
"Slovak Republic","SK","2003",-0.684,-0.68,-0.623,-0.575,-0.567
"Slovak Republic","SK","2004",-0.687,-0.678,-0.622,-0.571,-0.567
"Slovak Republic","SK","2005",-0.691,-0.681,-0.623,-0.569,-0.562
"Slovak Republic","SK","2006",-0.682,-0.677,-0.621,-0.567,-0.559
"Slovak Republic","SK","2007",-0.687,-0.679,-0.622,-0.571,-0.565
"Slovak Republic","SK","2008",-0.684,-0.679,-0.622,-0.572,-0.565
"Slovak Republic","SK","2009",-0.689,-0.685,-0.623,-0.573,-0.555
"Slovak Republic","SK","2010",-0.674,-0.673,-0.609,-0.548,-0.526
"Slovak Republic","SK","2011",-0.677,-0.675,-0.601,-0.54,-0.521
"Slovenia","SI","1990",-1.157,-1.112,-0.886,-0.736,-0.704
"Slovenia","SI","1991",-0.793,-0.777,-0.696,-0.63,-0.617
"Slovenia","SI","1992",-0.643,-0.64,-0.463,-0.221,-0.174
"Slovenia","SI","1993",-0.6,-0.557,-0.344,-0.033,0.004
"Slovenia","SI","1994",-0.547,-0.521,-0.277,0.045,0.119
"Slovenia","SI","1995",-0.518,-0.493,-0.216,0.111,0.217
"Slovenia","SI","1996",-0.502,-0.463,-0.171,0.189,0.265
"Slovenia","SI","1997",-0.49,-0.46,-0.165,0.168,0.263
"Slovenia","SI","1998",-0.487,-0.466,-0.157,0.204,0.311
"Slovenia","SI","1999",-0.477,-0.438,-0.133,0.245,0.358
"Slovenia","SI","2000",-0.462,-0.432,-0.128,0.249,0.347
"Slovenia","SI","2001",-0.44,-0.396,-0.108,0.248,0.334
"Slovenia","SI","2002",-0.436,-0.394,-0.096,0.257,0.363
"Slovenia","SI","2003",-0.436,-0.372,-0.077,0.345,0.399
"Slovenia","SI","2004",-0.431,-0.402,-0.079,0.284,0.376
"Slovenia","SI","2005",-0.43,-0.382,-0.046,0.337,0.42
"Slovenia","SI","2006",-0.431,-0.423,-0.048,0.375,0.612
"Slovenia","SI","2007",-0.511,-0.443,-0.046,0.38,0.56
"Slovenia","SI","2008",-0.503,-0.454,-0.043,0.382,0.583
"Slovenia","SI","2009",-0.474,-0.464,-0.052,0.394,0.569
"Slovenia","SI","2010",-0.452,-0.441,-0.049,0.415,0.531
"Slovenia","SI","2011",-0.499,-0.454,-0.058,0.494,0.573
"South Africa","ZA","1990",-0.591,-0.513,0.478,1.435,1.751
"South Africa","ZA","1991",-0.779,-0.758,-0.685,-0.615,-0.607
"South Africa","ZA","1992",-0.722,-0.716,-0.662,-0.611,-0.604
"South Africa","ZA","1993",-0.38,-0.163,1.182,2.665,2.92
"South Africa","ZA","1994",-0.033,0.204,1.777,3.605,4.105
"South Africa","ZA","1995",0.449,0.684,2.31,4.602,5.086
"South Africa","ZA","1996",0.478,0.809,2.738,4.8,5.19
"South Africa","ZA","1997",0.446,0.935,3.001,5.564,5.971
"South Africa","ZA","1998",0.732,1.133,3.348,6.223,6.88
"South Africa","ZA","1999",1.301,1.745,4.4,7.659,8.208
"South Africa","ZA","2000",1.996,2.293,5.776,9.775,10.991
"South Africa","ZA","2001",3.077,2.11,6.961,12.753,16.528
"South Africa","ZA","2002",2.778,3.297,7.849,13.883,14.953
"South Africa","ZA","2003",3.259,4.11,8.531,16.607,17.114
