"country","iso2c","year","lower_95","lower_90","median","upper_90","upper_95"
"Ireland","IE","2002",-2.35609830929388,-2.25916385442686,-0.710294476750055,1.30520787258956,1.42722974531703
"Ireland","IE","2003",-2.29154283168041,-2.17758587937965,-0.755377886667821,1.12048030085703,1.26222226860501
"Ireland","IE","2004",-2.05688051633691,-1.92228725321788,-0.723365548833375,0.757897681563851,0.899398964993105
"Ireland","IE","2005",-1.93170253048077,-1.79081785176909,-0.758298125849222,0.531308521617325,0.695726680376783
"Ireland","IE","2006",-1.87106344109869,-1.72857865870171,-0.79715901870556,0.333195499248563,0.539832544907338
"Ireland","IE","2007",-1.88746230978351,-1.72678620434826,-0.800239137626575,0.246762234465577,0.428285429392495
"Ireland","IE","2008",-1.88851245420079,-1.72938744719372,-0.7982258508988,0.244275431864728,0.45034035352559
"Ireland","IE","2009",-1.91578030574356,-1.74411727105344,-0.76364870570433,0.305679117835616,0.494597925389059
"Ireland","IE","2010",-1.93810511179748,-1.75539269466603,-0.697433882932814,0.387622467574407,0.558917865086976
"Ireland","IE","2011",-2.00075141990266,-1.81402290750073,-0.663334233146504,0.571914962714574,0.758184445499488
"Israel","IL","1998",-1.0823833659316,-0.86200569677008,0.33853437122604,1.74062780072676,2.03793288231299
"Israel","IL","1999",-0.993876769356969,-0.803303326433132,0.317697530097592,1.68246249728873,2.00226641732509
"Israel","IL","2000",-1.03473224752611,-0.819926326320045,0.31410364858652,1.62158482439021,1.91459294301494
"Israel","IL","2001",-0.924119162272317,-0.720669091872078,0.371626906375077,1.66999513558721,1.99852708593545
"Israel","IL","2002",-0.948635161616057,-0.739958916753337,0.292954133412716,1.45567677510825,1.74247287630064
"Israel","IL","2003",-1.03726807770175,-0.82376784956171,0.18196362050791,1.23787713684508,1.4844974136126
"Israel","IL","2004",-1.09048781514333,-0.905045231084061,0.104905584109582,1.07613088079914,1.26590461674334
"Israel","IL","2005",-1.19822808065824,-1.01847893180427,0.0108285314407125,0.96146785222407,1.13286231418958
"Israel","IL","2006",-1.35025427535695,-1.16617254890214,-0.0458580355381594,0.885787478874726,1.04658566220805
"Israel","IL","2007",-1.54285513680757,-1.37766027717608,-0.120973824198966,0.928565941953901,1.0700981421504
"Israel","IL","2008",-1.76408841561943,-1.60412398692927,-0.199215137975399,1.03298667477262,1.15405024045751
"Israel","IL","2009",-2.09094201195714,-1.96585101731079,-0.213023829137221,1.26034083511276,1.3610504511414
"Israel","IL","2010",-2.54447895411231,-2.46833491942271,-0.392159032195503,1.62221224713585,1.68267355782121
"Israel","IL","2011",-2.59656382127655,-2.53566018595015,-0.467872897600605,1.69197168285628,1.74509440945897
"Italy","IT","1998",-1.52848126554186,-1.32251638554201,-0.127784906252528,1.02053471982861,1.251308816387
"Italy","IT","1999",-1.53895973064352,-1.31929590408405,-0.174903636524108,0.888734436454666,1.08269315804544
"Italy","IT","2000",-1.56023460600059,-1.36496251499867,-0.244626519194266,0.787402583581979,0.990563496855049
"Italy","IT","2001",-1.56717595797365,-1.33084250704845,-0.245293788675554,0.797688357787307,1.0057963246147
"Italy","IT","2002",-1.57674049759744,-1.36504927045419,-0.288639144059931,0.741028582286345,0.935984105250889
"Italy","IT","2003",-1.61855484327086,-1.42337332901073,-0.353886616284712,0.676017047895743,0.875056078427883
"Italy","IT","2004",-1.71715844639713,-1.51221152272637,-0.438080813858275,0.586183375701514,0.758809518443329
"Italy","IT","2005",-1.86261935517394,-1.64747006937322,-0.575624459268674,0.446878083135085,0.643002077020254
"Italy","IT","2006",-1.89503790413472,-1.69774374188949,-0.659843483822875,0.334405969816721,0.536568675170277
"Italy","IT","2007",-1.97719916512748,-1.72331068267394,-0.699221347659114,0.3146643637241,0.521796696925069
"Italy","IT","2008",-2.06586505439848,-1.78230260435308,-0.710414924281255,0.339192823267642,0.543686845405934
"Italy","IT","2009",-2.08815125813309,-1.80976161901797,-0.681007235277644,0.435016210631908,0.653045104379626
"Italy","IT","2010",-2.13490493190382,-1.86153050458557,-0.611423706684784,0.594684820586065,0.848691156081848
"Italy","IT","2011",-2.13576547301861,-1.82870949514363,-0.480392385758251,0.857625637125149,1.126820014557
"Japan","JP","1998",-5.16429993265779,-4.69535656600057,-1.58575665347043,0.607014481792353,0.925813876221861
"Japan","JP","1999",-5.24643958015006,-4.83308805876275,-1.68566596649802,0.456095264961028,0.754955580812452
"Japan","JP","2000",-5.38782567467982,-4.97238079279199,-1.78818933957721,0.295228506761293,0.579220745166737
"Japan","JP","2001",-5.44523321879748,-5.066725357794,-1.86519793358314,0.170800357773752,0.438757319780273
"Japan","JP","2002",-5.49056660063298,-5.09651054180654,-1.87665200573485,0.0417865476167268,0.28338384520749
"Japan","JP","2003",-5.43745625360854,-5.00743588048456,-1.91270051619549,-0.0484152721647547,0.186877284575833
"Japan","JP","2004",-5.29390065278777,-4.88166563201773,-1.85975078381995,-0.0941153758729098,0.142261969331058
